,id_peli,titulo,año,pais,tipo,puntuacion,votos,decada,genero
15184,3756,Shrek Tercero (Shrek 3),2007,Estados Unidos,Película,5.86,35203,2000,Cuentos
15185,3756,Shrek Tercero (Shrek 3),2007,Estados Unidos,Película,5.86,35203,2000,Secuela
15186,3756,Shrek Tercero (Shrek 3),2007,Estados Unidos,Película,5.86,35203,2000,Fantasía medieval
15187,3756,Shrek Tercero (Shrek 3),2007,Estados Unidos,Película,5.86,35203,2000,Parodia
15188,3757,Alicia en el país de las maravillas,1951,Estados Unidos,Película,7.06,32792,1950,Película de culto
15189,3757,Alicia en el país de las maravillas,1951,Estados Unidos,Película,7.06,32792,1950,Animación
15190,3757,Alicia en el país de las maravillas,1951,Estados Unidos,Película,7.06,32792,1950,Musical
15191,3757,Alicia en el país de las maravillas,1951,Estados Unidos,Película,7.06,32792,1950,Aventuras
15192,3757,Alicia en el país de las maravillas,1951,Estados Unidos,Película,7.06,32792,1950,Fantástico
15193,3757,Alicia en el país de las maravillas,1951,Estados Unidos,Película,7.06,32792,1950,Infantil
15194,3757,Alicia en el país de las maravillas,1951,Estados Unidos,Película,7.06,32792,1950,Cuentos
15195,3758,Peter Pan,1953,Estados Unidos,Película,7.07,32408,1950,Animación
15196,3758,Peter Pan,1953,Estados Unidos,Película,7.07,32408,1950,Aventuras
15197,3758,Peter Pan,1953,Estados Unidos,Película,7.07,32408,1950,Fantástico
15198,3758,Peter Pan,1953,Estados Unidos,Película,7.07,32408,1950,Infantil
15199,3758,Peter Pan,1953,Estados Unidos,Película,7.07,32408,1950,Cuentos
15200,3758,Peter Pan,1953,Estados Unidos,Película,7.07,32408,1950,Piratas
15201,3759,Dentro del laberinto,1986,Reino Unido,Película,7.22,31143,1980,Película de culto
15202,3759,Dentro del laberinto,1986,Reino Unido,Película,7.22,31143,1980,Aventuras
15203,3759,Dentro del laberinto,1986,Reino Unido,Película,7.22,31143,1980,Fantástico
15204,3759,Dentro del laberinto,1986,Reino Unido,Película,7.22,31143,1980,Cuentos
15205,3759,Dentro del laberinto,1986,Reino Unido,Película,7.22,31143,1980,Marionetas
15206,3760,"Shrek, felices para siempre (Shrek 4)",2010,Estados Unidos,Película,5.9,29603,2010,Animación
15207,3760,"Shrek, felices para siempre (Shrek 4)",2010,Estados Unidos,Película,5.9,29603,2010,Aventuras
15208,3760,"Shrek, felices para siempre (Shrek 4)",2010,Estados Unidos,Película,5.9,29603,2010,3-D
15209,3760,"Shrek, felices para siempre (Shrek 4)",2010,Estados Unidos,Película,5.9,29603,2010,Fantástico
15210,3760,"Shrek, felices para siempre (Shrek 4)",2010,Estados Unidos,Película,5.9,29603,2010,Comedia
15211,3760,"Shrek, felices para siempre (Shrek 4)",2010,Estados Unidos,Película,5.9,29603,2010,Cuentos
15212,3760,"Shrek, felices para siempre (Shrek 4)",2010,Estados Unidos,Película,5.9,29603,2010,Secuela
15213,3760,"Shrek, felices para siempre (Shrek 4)",2010,Estados Unidos,Película,5.9,29603,2010,Fantasía medieval
15214,3760,"Shrek, felices para siempre (Shrek 4)",2010,Estados Unidos,Película,5.9,29603,2010,Parodia
15215,3761,La cenicienta,1950,Estados Unidos,Película,6.58,29445,1950,Romance
15216,3761,La cenicienta,1950,Estados Unidos,Película,6.58,29445,1950,Animación
15217,3761,La cenicienta,1950,Estados Unidos,Película,6.58,29445,1950,Musical
15218,3761,La cenicienta,1950,Estados Unidos,Película,6.58,29445,1950,Fantástico
15219,3761,La cenicienta,1950,Estados Unidos,Película,6.58,29445,1950,Infantil
15220,3761,La cenicienta,1950,Estados Unidos,Película,6.58,29445,1950,Cuentos
15221,3762,Donde viven los monstruos,2009,Estados Unidos,Película,6.16,27160,2000,Drama
15222,3762,Donde viven los monstruos,2009,Estados Unidos,Película,6.16,27160,2000,Infancia
15223,3762,Donde viven los monstruos,2009,Estados Unidos,Película,6.16,27160,2000,Aventuras
15224,3762,Donde viven los monstruos,2009,Estados Unidos,Película,6.16,27160,2000,Fantástico
15225,3762,Donde viven los monstruos,2009,Estados Unidos,Película,6.16,27160,2000,Cuentos
15226,3762,Donde viven los monstruos,2009,Estados Unidos,Película,6.16,27160,2000,Monstruos
15227,3762,Donde viven los monstruos,2009,Estados Unidos,Película,6.16,27160,2000,Familia
15228,3763,La bella durmiente,1959,Estados Unidos,Película,6.56,26243,1950,Romance
15229,3763,La bella durmiente,1959,Estados Unidos,Película,6.56,26243,1950,Animación
15230,3763,La bella durmiente,1959,Estados Unidos,Película,6.56,26243,1950,Fantástico
15231,3763,La bella durmiente,1959,Estados Unidos,Película,6.56,26243,1950,Infantil
15232,3763,La bella durmiente,1959,Estados Unidos,Película,6.56,26243,1950,Cuentos
15233,3763,La bella durmiente,1959,Estados Unidos,Película,6.56,26243,1950,Fantasía medieval
15234,3764,El secreto de los hermanos Grimm,2005,Reino Unido,Película,5.39,25905,2000,Drama
15235,3764,El secreto de los hermanos Grimm,2005,Reino Unido,Película,5.39,25905,2000,Aventuras
15236,3764,El secreto de los hermanos Grimm,2005,Reino Unido,Película,5.39,25905,2000,Fantástico
15237,3764,El secreto de los hermanos Grimm,2005,Reino Unido,Película,5.39,25905,2000,Comedia
15238,3764,El secreto de los hermanos Grimm,2005,Reino Unido,Película,5.39,25905,2000,Cuentos
15239,3764,El secreto de los hermanos Grimm,2005,Reino Unido,Película,5.39,25905,2000,Monstruos
15240,3764,El secreto de los hermanos Grimm,2005,Reino Unido,Película,5.39,25905,2000,Intriga
15241,3764,El secreto de los hermanos Grimm,2005,Reino Unido,Película,5.39,25905,2000,Steampunk
15242,3764,El secreto de los hermanos Grimm,2005,Reino Unido,Película,5.39,25905,2000,Siglo XIX
15243,3765,Babadook,2014,Australia,Película,5.92,25204,2010,Thriller
15244,3765,Babadook,2014,Australia,Película,5.92,25204,2010,Cuentos
15245,3765,Babadook,2014,Australia,Película,5.92,25204,2010,Terror
15246,3765,Babadook,2014,Australia,Película,5.92,25204,2010,Monstruos
15247,3765,Babadook,2014,Australia,Película,5.92,25204,2010,Thriller psicológico
15248,3765,Babadook,2014,Australia,Película,5.92,25204,2010,Maternidad
15249,3765,Babadook,2014,Australia,Película,5.92,25204,2010,Sobrenatural
15250,3766,La bella y la bestia,2017,Estados Unidos,Película,6.36,24156,2010,Romance
15251,3766,La bella y la bestia,2017,Estados Unidos,Película,6.36,24156,2010,Musical
15252,3766,La bella y la bestia,2017,Estados Unidos,Película,6.36,24156,2010,Fantástico
15253,3766,La bella y la bestia,2017,Estados Unidos,Película,6.36,24156,2010,Cuentos
15254,3766,La bella y la bestia,2017,Estados Unidos,Película,6.36,24156,2010,Remake
15255,3767,"Oz, un mundo de fantasía",2013,Estados Unidos,Película,5.27,20869,2010,Aventuras
15256,3767,"Oz, un mundo de fantasía",2013,Estados Unidos,Película,5.27,20869,2010,Fantástico
15257,3767,"Oz, un mundo de fantasía",2013,Estados Unidos,Película,5.27,20869,2010,Cuentos
15258,3767,"Oz, un mundo de fantasía",2013,Estados Unidos,Película,5.27,20869,2010,Precuela
15259,3768,El Grinch,2000,Estados Unidos,Película,4.34,19572,2000,Fantástico
15260,3768,El Grinch,2000,Estados Unidos,Película,4.34,19572,2000,Comedia
15261,3768,El Grinch,2000,Estados Unidos,Película,4.34,19572,2000,Infantil
15262,3768,El Grinch,2000,Estados Unidos,Película,4.34,19572,2000,Cine familiar
15263,3768,El Grinch,2000,Estados Unidos,Película,4.34,19572,2000,Cuentos
15264,3768,El Grinch,2000,Estados Unidos,Película,4.34,19572,2000,Navidad
15265,3769,Caperucita Roja (¿A quién tienes miedo?),2011,Estados Unidos,Película,4.8,18365,2010,Thriller
15266,3769,Caperucita Roja (¿A quién tienes miedo?),2011,Estados Unidos,Película,4.8,18365,2010,Fantástico
15267,3769,Caperucita Roja (¿A quién tienes miedo?),2011,Estados Unidos,Película,4.8,18365,2010,Cuentos
15268,3769,Caperucita Roja (¿A quién tienes miedo?),2011,Estados Unidos,Película,4.8,18365,2010,Terror
15269,3769,Caperucita Roja (¿A quién tienes miedo?),2011,Estados Unidos,Película,4.8,18365,2010,Intriga
15270,3769,Caperucita Roja (¿A quién tienes miedo?),2011,Estados Unidos,Película,4.8,18365,2010,Edad Media
15271,3769,Caperucita Roja (¿A quién tienes miedo?),2011,Estados Unidos,Película,4.8,18365,2010,Vida rural
15272,3769,Caperucita Roja (¿A quién tienes miedo?),2011,Estados Unidos,Película,4.8,18365,2010,Hombres lobo
15273,3770,Encantada: La historia de Giselle,2007,Estados Unidos,Película,5.63,17705,2000,Romance
15274,3770,Encantada: La historia de Giselle,2007,Estados Unidos,Película,5.63,17705,2000,Musical
15275,3770,Encantada: La historia de Giselle,2007,Estados Unidos,Película,5.63,17705,2000,Aventuras
15276,3770,Encantada: La historia de Giselle,2007,Estados Unidos,Película,5.63,17705,2000,Fantástico
15277,3770,Encantada: La historia de Giselle,2007,Estados Unidos,Película,5.63,17705,2000,Cine familiar
15278,3770,Encantada: La historia de Giselle,2007,Estados Unidos,Película,5.63,17705,2000,Cuentos
15279,3771,El gato con botas,2011,Estados Unidos,Película,5.76,17016,2010,Animación
15280,3771,El gato con botas,2011,Estados Unidos,Película,5.76,17016,2010,Aventuras
15281,3771,El gato con botas,2011,Estados Unidos,Película,5.76,17016,2010,3-D
15282,3771,El gato con botas,2011,Estados Unidos,Película,5.76,17016,2010,Comedia
15283,3771,El gato con botas,2011,Estados Unidos,Película,5.76,17016,2010,Cuentos
15284,3771,El gato con botas,2011,Estados Unidos,Película,5.76,17016,2010,Spin-off
15285,3771,El gato con botas,2011,Estados Unidos,Película,5.76,17016,2010,Western
15286,3771,El gato con botas,2011,Estados Unidos,Película,5.76,17016,2010,Gatos
15287,3772,"Jack, el cazagigantes",2013,Estados Unidos,Película,5.27,15065,2010,Aventuras
15288,3772,"Jack, el cazagigantes",2013,Estados Unidos,Película,5.27,15065,2010,3-D
15289,3772,"Jack, el cazagigantes",2013,Estados Unidos,Película,5.27,15065,2010,Fantástico
15290,3772,"Jack, el cazagigantes",2013,Estados Unidos,Película,5.27,15065,2010,Cuentos
15291,3773,"Blancanieves (Mirror, Mirror)",2012,Estados Unidos,Película,4.5,14727,2010,Romance
15292,3773,"Blancanieves (Mirror, Mirror)",2012,Estados Unidos,Película,4.5,14727,2010,Fantástico
15293,3773,"Blancanieves (Mirror, Mirror)",2012,Estados Unidos,Película,4.5,14727,2010,Comedia
15294,3773,"Blancanieves (Mirror, Mirror)",2012,Estados Unidos,Película,4.5,14727,2010,Cuentos
15295,3773,"Blancanieves (Mirror, Mirror)",2012,Estados Unidos,Película,4.5,14727,2010,Comedia romántica
15296,3774,Cenicienta,2015,Estados Unidos,Película,5.54,12914,2010,Romance
15297,3774,Cenicienta,2015,Estados Unidos,Película,5.54,12914,2010,Fantástico
15298,3774,Cenicienta,2015,Estados Unidos,Película,5.54,12914,2010,Infantil
15299,3774,Cenicienta,2015,Estados Unidos,Película,5.54,12914,2010,Cine familiar
15300,3774,Cenicienta,2015,Estados Unidos,Película,5.54,12914,2010,Cuentos
15301,3775,Into the Woods,2014,Estados Unidos,Película,5.15,11532,2010,Musical
15302,3775,Into the Woods,2014,Estados Unidos,Película,5.15,11532,2010,Fantástico
15303,3775,Into the Woods,2014,Estados Unidos,Película,5.15,11532,2010,Comedia
15304,3775,Into the Woods,2014,Estados Unidos,Película,5.15,11532,2010,Cuentos
15305,3776,Frozen II,2019,Estados Unidos,Película,5.83,10004,2010,Animación
15306,3776,Frozen II,2019,Estados Unidos,Película,5.83,10004,2010,Musical
15307,3776,Frozen II,2019,Estados Unidos,Película,5.83,10004,2010,Aventuras
15308,3776,Frozen II,2019,Estados Unidos,Película,5.83,10004,2010,3-D
15309,3776,Frozen II,2019,Estados Unidos,Película,5.83,10004,2010,Fantástico
15310,3776,Frozen II,2019,Estados Unidos,Película,5.83,10004,2010,Comedia
15311,3776,Frozen II,2019,Estados Unidos,Película,5.83,10004,2010,Cine familiar
15312,3776,Frozen II,2019,Estados Unidos,Película,5.83,10004,2010,Cuentos
15313,3776,Frozen II,2019,Estados Unidos,Película,5.83,10004,2010,Secuela
15314,3777,"Peter Pan, la gran aventura",2003,Estados Unidos,Película,6.18,9040,2000,Infancia
15315,3777,"Peter Pan, la gran aventura",2003,Estados Unidos,Película,6.18,9040,2000,Aventuras
15316,3777,"Peter Pan, la gran aventura",2003,Estados Unidos,Película,6.18,9040,2000,Fantástico
15317,3777,"Peter Pan, la gran aventura",2003,Estados Unidos,Película,6.18,9040,2000,Infantil
15318,3777,"Peter Pan, la gran aventura",2003,Estados Unidos,Película,6.18,9040,2000,Cine familiar
15319,3777,"Peter Pan, la gran aventura",2003,Estados Unidos,Película,6.18,9040,2000,Cuentos
15320,3777,"Peter Pan, la gran aventura",2003,Estados Unidos,Película,6.18,9040,2000,Magia
15321,3777,"Peter Pan, la gran aventura",2003,Estados Unidos,Película,6.18,9040,2000,Piratas
15322,3778,El origen de los guardianes,2012,Estados Unidos,Película,6.39,9017,2010,Animación
15323,3778,El origen de los guardianes,2012,Estados Unidos,Película,6.39,9017,2010,Aventuras
15324,3778,El origen de los guardianes,2012,Estados Unidos,Película,6.39,9017,2010,3-D
15325,3778,El origen de los guardianes,2012,Estados Unidos,Película,6.39,9017,2010,Fantástico
15326,3778,El origen de los guardianes,2012,Estados Unidos,Película,6.39,9017,2010,Cuentos
15327,3778,El origen de los guardianes,2012,Estados Unidos,Película,6.39,9017,2010,Navidad
15328,3778,El origen de los guardianes,2012,Estados Unidos,Película,6.39,9017,2010,Superhéroes
15329,3779,La canción del mar,2014,Irlanda,Película,7.57,8865,2010,Animación
15330,3779,La canción del mar,2014,Irlanda,Película,7.57,8865,2010,Aventuras
15331,3779,La canción del mar,2014,Irlanda,Película,7.57,8865,2010,Fantástico
15332,3779,La canción del mar,2014,Irlanda,Película,7.57,8865,2010,Infantil
15333,3779,La canción del mar,2014,Irlanda,Película,7.57,8865,2010,Cuentos
15334,3779,La canción del mar,2014,Irlanda,Película,7.57,8865,2010,Mitología
15335,3780,Alicia a través del espejo,2016,Estados Unidos,Película,5.35,8680,2010,Fantástico
15336,3780,Alicia a través del espejo,2016,Estados Unidos,Película,5.35,8680,2010,Cuentos
15337,3780,Alicia a través del espejo,2016,Estados Unidos,Película,5.35,8680,2010,Secuela
15338,3780,Alicia a través del espejo,2016,Estados Unidos,Película,5.35,8680,2010,Viajes en el tiempo
15339,3781,El cuento de la princesa Kaguya,2013,Japón,Película,7.57,8049,2010,Drama
15340,3781,El cuento de la princesa Kaguya,2013,Japón,Película,7.57,8049,2010,Animación
15341,3781,El cuento de la princesa Kaguya,2013,Japón,Película,7.57,8049,2010,Fantástico
15342,3781,El cuento de la princesa Kaguya,2013,Japón,Película,7.57,8049,2010,Cuentos
15343,3781,El cuento de la princesa Kaguya,2013,Japón,Película,7.57,8049,2010,Siglo IX
15344,3782,Los viajes de Gulliver,2010,Estados Unidos,Película,3.77,7945,2010,Aventuras
15345,3782,Los viajes de Gulliver,2010,Estados Unidos,Película,3.77,7945,2010,3-D
15346,3782,Los viajes de Gulliver,2010,Estados Unidos,Película,3.77,7945,2010,Fantástico
15347,3782,Los viajes de Gulliver,2010,Estados Unidos,Película,3.77,7945,2010,Comedia
15348,3782,Los viajes de Gulliver,2010,Estados Unidos,Película,3.77,7945,2010,Cine familiar
15349,3782,Los viajes de Gulliver,2010,Estados Unidos,Película,3.77,7945,2010,Cuentos
15350,3783,Blade Runner,1982,Estados Unidos,Película,8.12,133295,1980,Acción
15351,3783,Blade Runner,1982,Estados Unidos,Película,8.12,133295,1980,Película de culto
15352,3783,Blade Runner,1982,Estados Unidos,Película,8.12,133295,1980,Ciencia ficción
15353,3783,Blade Runner,1982,Estados Unidos,Película,8.12,133295,1980,Robots
15354,3783,Blade Runner,1982,Estados Unidos,Película,8.12,133295,1980,Neo-noir
15355,3783,Blade Runner,1982,Estados Unidos,Película,8.12,133295,1980,Cyberpunk
15356,3783,Blade Runner,1982,Estados Unidos,Película,8.12,133295,1980,Thriller futurista
15357,3783,Blade Runner,1982,Estados Unidos,Película,8.12,133295,1980,Distopía
15358,3784,Matrix Revolutions,2003,Estados Unidos,Película,6.0,112876,2000,Thriller
15359,3784,Matrix Revolutions,2003,Estados Unidos,Película,6.0,112876,2000,Acción
15360,3784,Matrix Revolutions,2003,Estados Unidos,Película,6.0,112876,2000,Ciencia ficción
15361,3784,Matrix Revolutions,2003,Estados Unidos,Película,6.0,112876,2000,Fantástico
15362,3784,Matrix Revolutions,2003,Estados Unidos,Película,6.0,112876,2000,Secuela
15363,3784,Matrix Revolutions,2003,Estados Unidos,Película,6.0,112876,2000,Internet/Informática
15364,3784,Matrix Revolutions,2003,Estados Unidos,Película,6.0,112876,2000,Cyberpunk
15365,3784,Matrix Revolutions,2003,Estados Unidos,Película,6.0,112876,2000,Thriller futurista
15366,3784,Matrix Revolutions,2003,Estados Unidos,Película,6.0,112876,2000,Distopía
15367,3785,El quinto elemento,1997,Francia,Película,6.61,94376,1990,Acción
15368,3785,El quinto elemento,1997,Francia,Película,6.61,94376,1990,Película de culto
15369,3785,El quinto elemento,1997,Francia,Película,6.61,94376,1990,Ciencia ficción
15370,3785,El quinto elemento,1997,Francia,Película,6.61,94376,1990,Cyberpunk
15371,3786,"Yo, robot",2004,Estados Unidos,Película,6.22,83169,2000,Thriller
15372,3786,"Yo, robot",2004,Estados Unidos,Película,6.22,83169,2000,Ciencia ficción
15373,3786,"Yo, robot",2004,Estados Unidos,Película,6.22,83169,2000,Robots
15374,3786,"Yo, robot",2004,Estados Unidos,Película,6.22,83169,2000,Cyberpunk
15375,3786,"Yo, robot",2004,Estados Unidos,Película,6.22,83169,2000,Distopía
15376,3787,Matrix Reloaded,2003,Estados Unidos,Película,6.4,83036,2000,Thriller
15377,3787,Matrix Reloaded,2003,Estados Unidos,Película,6.4,83036,2000,Acción
15378,3787,Matrix Reloaded,2003,Estados Unidos,Película,6.4,83036,2000,Ciencia ficción
15379,3787,Matrix Reloaded,2003,Estados Unidos,Película,6.4,83036,2000,Fantástico
15380,3787,Matrix Reloaded,2003,Estados Unidos,Película,6.4,83036,2000,Secuela
15381,3787,Matrix Reloaded,2003,Estados Unidos,Película,6.4,83036,2000,Internet/Informática
15382,3787,Matrix Reloaded,2003,Estados Unidos,Película,6.4,83036,2000,Cyberpunk
15383,3787,Matrix Reloaded,2003,Estados Unidos,Película,6.4,83036,2000,Thriller futurista
15384,3787,Matrix Reloaded,2003,Estados Unidos,Película,6.4,83036,2000,Distopía
15385,3788,Robocop,1987,Estados Unidos,Película,6.02,79435,1980,Acción
15386,3788,Robocop,1987,Estados Unidos,Película,6.02,79435,1980,Película de culto
15387,3788,Robocop,1987,Estados Unidos,Película,6.02,79435,1980,Ciencia ficción
15388,3788,Robocop,1987,Estados Unidos,Película,6.02,79435,1980,Robots
15389,3788,Robocop,1987,Estados Unidos,Película,6.02,79435,1980,Venganza
15390,3788,Robocop,1987,Estados Unidos,Película,6.02,79435,1980,Policíaco
15391,3788,Robocop,1987,Estados Unidos,Película,6.02,79435,1980,Cyberpunk
15392,3788,Robocop,1987,Estados Unidos,Película,6.02,79435,1980,Distopía
15393,3789,Blade Runner 2049,2017,Estados Unidos,Película,7.03,41283,2010,Ciencia ficción
15394,3789,Blade Runner 2049,2017,Estados Unidos,Película,7.03,41283,2010,Secuela
15395,3789,Blade Runner 2049,2017,Estados Unidos,Película,7.03,41283,2010,Neo-noir
15396,3789,Blade Runner 2049,2017,Estados Unidos,Película,7.03,41283,2010,Cyberpunk
15397,3789,Blade Runner 2049,2017,Estados Unidos,Película,7.03,41283,2010,Thriller futurista
15398,3790,Brazil,1985,Reino Unido,Película,7.27,33924,1980,Drama
15399,3790,Brazil,1985,Reino Unido,Película,7.27,33924,1980,Película de culto
15400,3790,Brazil,1985,Reino Unido,Película,7.27,33924,1980,Ciencia ficción
15401,3790,Brazil,1985,Reino Unido,Película,7.27,33924,1980,Comedia
15402,3790,Brazil,1985,Reino Unido,Película,7.27,33924,1980,Steampunk
15403,3790,Brazil,1985,Reino Unido,Película,7.27,33924,1980,Sátira
15404,3790,Brazil,1985,Reino Unido,Película,7.27,33924,1980,Neo-noir
15405,3790,Brazil,1985,Reino Unido,Película,7.27,33924,1980,Cyberpunk
15406,3790,Brazil,1985,Reino Unido,Película,7.27,33924,1980,Distopía
15407,3791,Demolition Man,1993,Estados Unidos,Película,5.47,26057,1990,Acción
15408,3791,Demolition Man,1993,Estados Unidos,Película,5.47,26057,1990,Ciencia ficción
15409,3791,Demolition Man,1993,Estados Unidos,Película,5.47,26057,1990,Cyberpunk
15410,3791,Demolition Man,1993,Estados Unidos,Película,5.47,26057,1990,Distopía
15411,3792,Los sustitutos,2009,Estados Unidos,Película,5.59,25589,2000,Acción
15412,3792,Los sustitutos,2009,Estados Unidos,Película,5.59,25589,2000,Ciencia ficción
15413,3792,Los sustitutos,2009,Estados Unidos,Película,5.59,25589,2000,Cómic
15414,3792,Los sustitutos,2009,Estados Unidos,Película,5.59,25589,2000,Intriga
15415,3792,Los sustitutos,2009,Estados Unidos,Película,5.59,25589,2000,Robots
15416,3792,Los sustitutos,2009,Estados Unidos,Película,5.59,25589,2000,Cyberpunk
15417,3792,Los sustitutos,2009,Estados Unidos,Película,5.59,25589,2000,Thriller futurista
15418,3793,Paycheck,2003,Estados Unidos,Película,5.66,22742,2000,Thriller
15419,3793,Paycheck,2003,Estados Unidos,Película,5.66,22742,2000,Acción
15420,3793,Paycheck,2003,Estados Unidos,Película,5.66,22742,2000,Ciencia ficción
15421,3793,Paycheck,2003,Estados Unidos,Película,5.66,22742,2000,Viajes en el tiempo
15422,3793,Paycheck,2003,Estados Unidos,Película,5.66,22742,2000,Cyberpunk
15423,3793,Paycheck,2003,Estados Unidos,Película,5.66,22742,2000,Thriller futurista
15424,3794,Animatrix,2003,Estados Unidos,Película,6.98,20552,2000,Acción
15425,3794,Animatrix,2003,Estados Unidos,Película,6.98,20552,2000,Drama
15426,3794,Animatrix,2003,Estados Unidos,Película,6.98,20552,2000,Película de episodios
15427,3794,Animatrix,2003,Estados Unidos,Película,6.98,20552,2000,Animación
15428,3794,Animatrix,2003,Estados Unidos,Película,6.98,20552,2000,Ciencia ficción
15429,3794,Animatrix,2003,Estados Unidos,Película,6.98,20552,2000,Fantástico
15430,3794,Animatrix,2003,Estados Unidos,Película,6.98,20552,2000,Spin-off
15431,3794,Animatrix,2003,Estados Unidos,Película,6.98,20552,2000,Cyberpunk
15432,3795,Ghost in the Shell,2017,Estados Unidos,Película,5.65,20283,2010,Acción
15433,3795,Ghost in the Shell,2017,Estados Unidos,Película,5.65,20283,2010,Ciencia ficción
15434,3795,Ghost in the Shell,2017,Estados Unidos,Película,5.65,20283,2010,Manga
15435,3795,Ghost in the Shell,2017,Estados Unidos,Película,5.65,20283,2010,Cyberpunk
15436,3795,Ghost in the Shell,2017,Estados Unidos,Película,5.65,20283,2010,Live-Action
15437,3796,TRON,1982,Estados Unidos,Película,6.46,17717,1980,Acción
15438,3796,TRON,1982,Estados Unidos,Película,6.46,17717,1980,Película de culto
15439,3796,TRON,1982,Estados Unidos,Película,6.46,17717,1980,Ciencia ficción
15440,3796,TRON,1982,Estados Unidos,Película,6.46,17717,1980,Fantástico
15441,3796,TRON,1982,Estados Unidos,Película,6.46,17717,1980,Internet/Informática
15442,3796,TRON,1982,Estados Unidos,Película,6.46,17717,1980,Cyberpunk
15443,3797,Juez Dredd,1995,Estados Unidos,Película,4.09,17183,1990,Acción
15444,3797,Juez Dredd,1995,Estados Unidos,Película,4.09,17183,1990,Ciencia ficción
15445,3797,Juez Dredd,1995,Estados Unidos,Película,4.09,17183,1990,Fantástico
15446,3797,Juez Dredd,1995,Estados Unidos,Película,4.09,17183,1990,Cómic
15447,3797,Juez Dredd,1995,Estados Unidos,Película,4.09,17183,1990,Cyberpunk
15448,3797,Juez Dredd,1995,Estados Unidos,Película,4.09,17183,1990,Distopía
15449,3798,Alita: Ángel de combate,2019,Estados Unidos,Película,6.42,16778,2010,Thriller
15450,3798,Alita: Ángel de combate,2019,Estados Unidos,Película,6.42,16778,2010,Acción
15451,3798,Alita: Ángel de combate,2019,Estados Unidos,Película,6.42,16778,2010,Romance
15452,3798,Alita: Ángel de combate,2019,Estados Unidos,Película,6.42,16778,2010,Ciencia ficción
15453,3798,Alita: Ángel de combate,2019,Estados Unidos,Película,6.42,16778,2010,Robots
15454,3798,Alita: Ángel de combate,2019,Estados Unidos,Película,6.42,16778,2010,Manga
15455,3798,Alita: Ángel de combate,2019,Estados Unidos,Película,6.42,16778,2010,Cyberpunk
15456,3798,Alita: Ángel de combate,2019,Estados Unidos,Película,6.42,16778,2010,Live-Action
15457,3799,El sexto día,2000,Estados Unidos,Película,4.76,15859,2000,Thriller
15458,3799,El sexto día,2000,Estados Unidos,Película,4.76,15859,2000,Acción
15459,3799,El sexto día,2000,Estados Unidos,Película,4.76,15859,2000,Ciencia ficción
15460,3799,El sexto día,2000,Estados Unidos,Película,4.76,15859,2000,Cyberpunk
15461,3800,eXistenZ,1999,Canadá,Película,6.17,12976,1990,Thriller
15462,3800,eXistenZ,1999,Canadá,Película,6.17,12976,1990,Película de culto
15463,3800,eXistenZ,1999,Canadá,Película,6.17,12976,1990,Ciencia ficción
15464,3800,eXistenZ,1999,Canadá,Película,6.17,12976,1990,Videojuego
15465,3800,eXistenZ,1999,Canadá,Película,6.17,12976,1990,Cyberpunk
15466,3800,eXistenZ,1999,Canadá,Película,6.17,12976,1990,Thriller futurista
15467,3801,Nivel 13,1999,Estados Unidos,Película,6.63,12087,1990,Ciencia ficción
15468,3801,Nivel 13,1999,Estados Unidos,Película,6.63,12087,1990,Fantástico
15469,3801,Nivel 13,1999,Estados Unidos,Película,6.63,12087,1990,Intriga
15470,3801,Nivel 13,1999,Estados Unidos,Película,6.63,12087,1990,Cyberpunk
15471,3802,Robocop 2,1990,Estados Unidos,Película,4.66,10211,1990,Acción
15472,3802,Robocop 2,1990,Estados Unidos,Película,4.66,10211,1990,Ciencia ficción
15473,3802,Robocop 2,1990,Estados Unidos,Película,4.66,10211,1990,Fantástico
15474,3802,Robocop 2,1990,Estados Unidos,Película,4.66,10211,1990,Secuela
15475,3802,Robocop 2,1990,Estados Unidos,Película,4.66,10211,1990,Robots
15476,3802,Robocop 2,1990,Estados Unidos,Película,4.66,10211,1990,Cyberpunk
15477,3802,Robocop 2,1990,Estados Unidos,Película,4.66,10211,1990,Distopía
15478,3803,Johnny Mnemonic,1995,Estados Unidos,Película,5.04,9658,1990,Acción
15479,3803,Johnny Mnemonic,1995,Estados Unidos,Película,5.04,9658,1990,Ciencia ficción
15480,3803,Johnny Mnemonic,1995,Estados Unidos,Película,5.04,9658,1990,Cyberpunk
15481,3803,Johnny Mnemonic,1995,Estados Unidos,Película,5.04,9658,1990,Yakuza & Triada
15482,3804,Cypher,2002,Canadá,Película,6.5,9271,2000,Ciencia ficción
15483,3804,Cypher,2002,Canadá,Película,6.5,9271,2000,Fantástico
15484,3804,Cypher,2002,Canadá,Película,6.5,9271,2000,Cyberpunk
15485,3804,Cypher,2002,Canadá,Película,6.5,9271,2000,Thriller futurista
15486,3805,"Hackers, piratas informáticos",1995,Estados Unidos,Película,5.09,8527,1990,Thriller
15487,3805,"Hackers, piratas informáticos",1995,Estados Unidos,Película,5.09,8527,1990,Internet/Informática
15488,3805,"Hackers, piratas informáticos",1995,Estados Unidos,Película,5.09,8527,1990,Cyberpunk
15489,3807,Código 46 (Code 46),2003,Reino Unido,Película,5.86,7281,2000,Romance
15490,3807,Código 46 (Code 46),2003,Reino Unido,Película,5.86,7281,2000,Ciencia ficción
