,id_peli,titulo,año,pais,tipo,puntuacion,votos,decada
3461,9139,El día que murió el silencio,1998,Bolivia,Película,6.44,158,1990
3462,9213,Xiu Xiu,1998,China,Película,6.73,569,1990
3463,9283,El cometa,1998,México,Película,6.03,66,1990
3464,9414,No hay pelotas,1998,Reino Unido,Película,4.3,205,1990
3465,9489,Negociador,1998,Estados Unidos,Película,6.56,19284,1990
3466,10029,Más fuerte que su destino,1998,Estados Unidos,Película,6.19,1941,1990
3467,10040,El violín rojo,1998,Canadá,Película,7.03,4799,1990
3468,10100,Mi gran amigo Joe,1998,Estados Unidos,Película,4.54,12070,1990
3469,10293,Aún sé lo que hicisteis el último verano,1998,Estados Unidos,Película,3.53,16398,1990
3470,10299,Leyenda urbana,1998,Estados Unidos,Película,4.51,10191,1990
3471,10347,La vuelta de El Coyote,1998,España,Película,2.71,284,1990
3472,10412,Jerry Seinfeld: 'I'm Telling You for the Last Time',1998,Estados Unidos,Película,7.12,336,1990
3473,10424,Star Trek: Insurrección,1998,Estados Unidos,Película,5.51,3089,1990
3474,10581,Vaya par de idiotas,1998,Estados Unidos,Película,2.54,221,1990
3475,11040,El tren de la vida,1998,Francia,Película,7.25,3411,1990
3476,11094,Vampiros de John Carpenter,1998,Estados Unidos,Película,5.38,13107,1990
3477,11108,El abuelo,1998,España,Película,6.86,11846,1990
3478,11146,"Babe, el cerdito en la ciudad",1998,Australia,Película,4.61,9726,1990
3479,11150,Fucking Amal,1998,Suecia,Película,7.11,8339,1990
3480,11217,Pokémon: La película,1998,Japón,Película,4.83,8647,1990
3481,11284,Scooby-Doo en la isla de los zombis,1998,Estados Unidos,Película,5.93,509,1990
3482,11448,The Storm Riders,1998,Hong Kong,Película,5.54,145,1990
3483,45,Toy Story 2,1999,Estados Unidos,Película,7.05,113523,1990
3484,190,American Pie,1999,Estados Unidos,Película,5.85,110811,1990
3485,217,Las vírgenes suicidas,1999,Estados Unidos,Película,6.71,32427,1990
3486,233,Las normas de la casa de la sidra,1999,Estados Unidos,Película,6.98,46055,1990
3487,238,Un papá genial,1999,Estados Unidos,Película,5.42,19781,1990
3488,239,Stuart Little,1999,Estados Unidos,Película,4.74,18933,1990
3489,292,Tarzán,1999,Estados Unidos,Película,6.84,34180,1990
3490,332,El secreto de Thomas Crown,1999,Estados Unidos,Película,5.97,16469,1990
3491,384,Solas,1999,España,Película,7.63,24376,1990
3492,621,"South Park: Más grande, más largo y sin cortes",1999,Estados Unidos,Película,6.59,27422,1990
3493,656,"Kenshin, El Guerrero Samurái: Recuerdos",1999,Japón,Película,7.9,5089,1990
3494,680,Deep Blue Sea,1999,Estados Unidos,Película,4.35,21290,1990
3495,729,"Hércules, de cero a héroe",1999,Estados Unidos,Película,6.55,692,1990
3496,754,Astérix y Obélix contra César,1999,Francia,Película,5.09,30333,1990
3497,768,Titus,1999,Estados Unidos,Película,5.6,7782,1990
3498,799,La momia,1999,Estados Unidos,Película,6.17,68592,1990
3499,809,La sombra del faraón,1999,Estados Unidos,Película,3.24,3639,1990
3500,930,El caso Winslow,1999,Estados Unidos,Película,6.8,2176,1990
3501,975,La milla verde,1999,Estados Unidos,Película,7.92,105523,1990
3502,983,La lengua de las mariposas,1999,España,Película,7.52,45191,1990
3503,998,Acordes y desacuerdos,1999,Estados Unidos,Película,7.09,17786,1990
3504,1045,Las cenizas de Ángela,1999,Estados Unidos,Película,6.89,8743,1990
3505,1058,El talento de Mr. Ripley,1999,Estados Unidos,Película,6.79,29408,1990
3506,1068,El gigante de hierro,1999,Estados Unidos,Película,7.16,19643,1990
3507,1077,El camino a casa,1999,China,Película,7.75,12868,1990
3508,1098,Huracán Carter,1999,Estados Unidos,Película,7.24,27515,1990
3509,1289,Matrix,1999,Estados Unidos,Película,7.93,191728,1990
3510,1358,El coleccionista de huesos,1999,Estados Unidos,Película,6.25,32060,1990
3511,1363,Asesinato en 8mm.,1999,Estados Unidos,Película,6.27,26451,1990
3512,1446,Molly,1999,Estados Unidos,Película,5.12,129,1990
3513,1620,Fuera de control,1999,Estados Unidos,Película,5.32,5360,1990
3514,1802,Summer of Sam (Nadie está a salvo de Sam),1999,Estados Unidos,Película,6.61,3307,1990
3515,1838,Una historia verdadera,1999,Estados Unidos,Película,7.77,40946,1990
3516,1854,Entre el amor y el juego,1999,Estados Unidos,Película,5.05,2902,1990
3517,2007,Novia a la fuga,1999,Estados Unidos,Película,4.57,60918,1990
3518,2041,Las fuerzas de la naturaleza,1999,Estados Unidos,Película,4.3,5576,1990
3519,2046,El soltero,1999,Estados Unidos,Película,4.0,4507,1990
3520,2179,Jugando a tope,1999,Estados Unidos,Película,4.49,2270,1990
3521,2195,Sleepy Hollow,1999,Estados Unidos,Película,6.94,83972,1990
3522,2255,Wild Wild West,1999,Estados Unidos,Película,4.01,32485,1990
3523,2273,De ladrón a policía,1999,Estados Unidos,Película,5.03,12836,1990
3524,2384,The Haunting (La guarida),1999,Estados Unidos,Película,4.41,17336,1990
3525,2389,El último escalón,1999,Estados Unidos,Película,6.25,14637,1990
3526,2401,House on Haunted Hill,1999,Estados Unidos,Película,4.33,8000,1990
3527,2517,El fin del romance,1999,Reino Unido,Película,6.8,4127,1990
3528,2524,Celos,1999,España,Película,5.33,3201,1990
3529,2568,El amateur,1999,Argentina,Película,6.89,79,1990
3530,2623,El guerrero nº 13,1999,Estados Unidos,Película,5.7,22822,1990
3531,2708,El proyecto de la bruja de Blair,1999,Estados Unidos,Película,5.06,96319,1990
3532,3001,American Cuisine,1999,Francia,Película,5.7,1505,1990
3533,3004,Seducción a la carta,1999,Estados Unidos,Película,4.38,1084,1990
3534,3012,Mandíbulas,1999,Estados Unidos,Película,3.55,5630,1990
3535,3016,Komodo,1999,Estados Unidos,Película,2.79,984,1990
3536,3070,10 razones para odiarte,1999,Estados Unidos,Película,5.83,20661,1990
3537,3137,Austin Powers 2: La espía que me achuchó,1999,Estados Unidos,Película,5.62,25459,1990
3538,3192,El diablo metió la mano,1999,Estados Unidos,Película,4.99,12504,1990
3539,3195,American Beauty,1999,Estados Unidos,Película,7.9,167717,1990
3540,3243,Alguien como tú,1999,Estados Unidos,Película,4.61,7628,1990
3541,3245,Cero en conducta,1999,Estados Unidos,Película,5.75,7121,1990
3542,3248,El club de la lucha,1999,Estados Unidos,Película,8.12,183111,1990
3543,3280,Notting Hill,1999,Reino Unido,Película,6.28,89197,1990
3544,3437,Les Luthiers: Unen canto con humor,1999,Argentina,Película,8.31,608,1990
3545,3495,Un día de septiembre,1999,Reino Unido,Película,7.03,222,1990
3546,3800,eXistenZ,1999,Canadá,Película,6.17,12976,1990
3547,3801,Nivel 13,1999,Estados Unidos,Película,6.63,12087,1990
3548,3884,Un domingo cualquiera,1999,Estados Unidos,Película,6.21,17764,1990
3549,3919,Garage Olimpo,1999,Argentina,Película,7.23,2827,1990
3550,4135,En su propia defensa,1999,Canadá,Película,3.6,68,1990
3551,4144,A primera vista,1999,Estados Unidos,Película,4.92,4006,1990
3552,4145,El color del paraíso,1999,Irán,Película,7.62,2173,1990
3553,4427,Mi enemigo íntimo,1999,Alemania,Película,7.3,2287,1990
3554,4455,Making 'Taxi Driver',1999,Estados Unidos,Película,7.44,1018,1990
3555,4516,Buena Vista Social Club,1999,Estados Unidos,Película,7.68,6794,1990
3556,4594,Mifune,1999,Dinamarca,Película,6.95,1548,1990
3557,4596,Julien Donkey-Boy,1999,Estados Unidos,Película,6.54,664,1990
3558,4600,Lovers,1999,Francia,Película,5.99,164,1990
3559,4605,Érase otra vez,1999,España,Película,2.51,85,1990
3560,4779,El dilema,1999,Estados Unidos,Película,7.16,34462,1990
3561,4845,Todo sobre mi madre,1999,España,Película,7.1,74513,1990
3562,4864,Hoy empieza todo,1999,Francia,Película,7.52,8750,1990
3563,4893,Locos en Alabama,1999,Estados Unidos,Película,6.06,6124,1990
3564,4962,Tres reyes,1999,Estados Unidos,Película,6.03,21466,1990
3565,4968,La hija del general,1999,Estados Unidos,Película,5.72,11936,1990
3566,4987,Inocencia interrumpida,1999,Estados Unidos,Película,6.62,20339,1990
3567,5014,Ni uno menos,1999,China,Película,7.65,5840,1990
3568,5045,Eyes Wide Shut,1999,Reino Unido,Película,6.82,61509,1990
3569,5071,Entre las piernas,1999,España,Película,4.71,5055,1990
3570,5224,Yoyes,1999,España,Película,6.07,3072,1990
3571,5409,El sexto sentido,1999,Estados Unidos,Película,7.6,159643,1990
3572,5500,El fin de los días,1999,Estados Unidos,Película,4.7,18474,1990
3573,5570,Agujetas cantaor,1999,Francia,Película,7.29,78,1990
3574,5687,The Waterboy (El aguador),1999,Estados Unidos,Película,4.57,8516,1990
3575,5704,Juego de campeones (Varsity Blues),1999,Estados Unidos,Película,5.52,1444,1990
3576,5923,Audition,1999,Japón,Película,6.4,10118,1990
3577,6134,El invierno de las anjanas,1999,España,Película,4.34,511,1990
3578,6273,Cabalga con el diablo,1999,Estados Unidos,Película,5.76,2042,1990
3579,6395,Pan Tadeusz,1999,Polonia,Película,5.55,256,1990
3580,6518,Magnolia,1999,Estados Unidos,Película,7.56,46323,1990
3581,6538,Juana de Arco,1999,Francia,Película,5.79,14524,1990
3582,6548,"Mystery, Alaska",1999,Estados Unidos,Película,5.32,1194,1990
3583,6584,Ilusiones de un mentiroso,1999,Estados Unidos,Película,6.18,2749,1990
3584,6769,Flores de otro mundo,1999,España,Película,6.55,4221,1990
3585,6775,Oriente es oriente,1999,Reino Unido,Película,7.04,3691,1990
3586,6884,El mundo nunca es suficiente,1999,Reino Unido,Película,5.42,16263,1990
3587,6944,Gohatto,1999,Japón,Película,6.03,1382,1990
3588,6999,The Ring 2,1999,Japón,Película,5.17,1176,1990
3589,7185,La novena puerta,1999,Francia,Película,5.75,28177,1990
3590,7312,Una terapia peligrosa,1999,Estados Unidos,Película,6.3,26406,1990
3591,7314,Falsas apariencias,1999,Estados Unidos,Película,6.07,21445,1990
3592,7322,"Ghost Dog, el camino del samurái",1999,Estados Unidos,Película,7.06,13657,1990
3593,7367,Los teleñecos en el espacio,1999,Estados Unidos,Película,5.17,1582,1990
3594,7481,Al límite,1999,Estados Unidos,Película,6.35,9231,1990
3595,7525,Mensaje en una botella,1999,Estados Unidos,Película,5.19,17895,1990
3596,7565,Fantasía 2000,1999,Estados Unidos,Película,6.76,8100,1990
3597,7566,Mickey descubre la Navidad,1999,Estados Unidos,Película,5.79,4820,1990
3598,7732,Models,1999,Austria,Película,6.45,238,1990
3599,8106,200 cigarrillos,1999,Estados Unidos,Película,6.03,875,1990
3600,8482,Blood Dolls: La venganza de los muñecos,1999,Estados Unidos,Película,3.33,108,1990
3601,8597,Nunca me han besado,1999,Estados Unidos,Película,4.64,11171,1990
3602,8731,Goya en Burdeos,1999,España,Película,5.91,2285,1990
3603,8835,Manos de seda,1999,España,Película,4.15,162,1990
3604,8873,Election,1999,Estados Unidos,Película,6.52,7344,1990
3605,8876,Stigmata,1999,Estados Unidos,Película,5.7,16607,1990
3606,8931,La guerra de las galaxias. Episodio I: La amenaza fantasma,1999,Estados Unidos,Película,6.24,101293,1990
3607,9082,El chacotero sentimental,1999,Chile,Película,6.21,705,1990
3608,9172,Dogma,1999,Estados Unidos,Película,6.47,26128,1990
3609,9356,La trampa,1999,Estados Unidos,Película,5.55,25550,1990
3610,9368,El hombre bicentenario,1999,Estados Unidos,Película,5.93,27407,1990
3611,9376,Inspector Gadget,1999,Estados Unidos,Película,3.11,10750,1990
3612,9448,Los sin nombre,1999,España,Película,5.92,12423,1990
3613,9471,Holy Smoke,1999,Estados Unidos,Película,5.41,1555,1990
3614,9562,Bats (Murciélagos),1999,Estados Unidos,Película,2.79,2721,1990
3615,9705,King Cobra,1999,Estados Unidos,Película,2.04,225,1990
3616,9978,Ana y el rey,1999,Estados Unidos,Película,5.92,12620,1990
3617,10101,Instinto,1999,Estados Unidos,Película,5.89,10256,1990
3618,10571,En las manos de Dios,1999,Estados Unidos,Película,5.84,462,1990
3619,10606,Cómo ser John Malkovich,1999,Estados Unidos,Película,7.28,51099,1990
3620,10643,Abajo el telón,1999,Estados Unidos,Película,6.81,2675,1990
3621,10722,EDtv,1999,Estados Unidos,Película,5.05,6342,1990
3622,10724,Héroes fuera de órbita,1999,Estados Unidos,Película,5.68,5827,1990
3623,10803,Arlington Road. Temerás a tu vecino,1999,Estados Unidos,Película,6.55,11894,1990
3624,10822,Soldado universal. El retorno,1999,Estados Unidos,Película,3.27,5339,1990
3625,10867,Shark Attack,1999,Estados Unidos,Película,2.47,282,1990
3626,10883,La leyenda del Titanic,1999,Italia,Película,1.64,58,1990
3627,10976,Trabajo basura,1999,Estados Unidos,Película,6.23,7858,1990
3628,10980,Rosetta,1999,Bélgica,Película,6.96,5438,1990
3629,10984,Boys Don't Cry,1999,Estados Unidos,Película,7.19,14300,1990
3630,11397,Beyond the Mat,1999,Estados Unidos,Película,7.1,112,1990
3631,11408,Like it is (Tal como es),1999,Reino Unido,Película,5.34,83,1990
3632,11466,El corruptor,1999,Estados Unidos,Película,5.41,2412,1990
3633,11474,Dead or alive I,1999,Japón,Película,6.06,1620,1990
3634,126,Fóllame,2000,Francia,Película,3.93,2918,2000
3635,167,Antes de la tormenta,2000,Suecia,Película,6.86,1327,2000
3636,209,El bola,2000,España,Película,7.05,43080,2000
3637,376,La otra cara de la luna,2000,España,Película,3.79,57,2000
3638,395,28 días,2000,Estados Unidos,Película,4.77,9386,2000
3639,434,Límite vertical,2000,Estados Unidos,Película,5.18,13404,2000
3640,522,El mundo de Marty,2000,Francia,Película,6.71,41,2000
3641,669,Chicken Run: Evasión en la granja,2000,Reino Unido,Película,6.48,32465,2000
3642,749,Gladiator,2000,Estados Unidos,Película,7.9,182977,2000
3643,966,La sombra del vampiro,2000,Reino Unido,Película,6.28,7767,2000
3644,986,O Brother!,2000,Estados Unidos,Película,6.78,35074,2000
3645,1017,Hombres de honor,2000,Estados Unidos,Película,6.96,32511,2000
3646,1090,Deseando amar,2000,Hong Kong,Película,7.79,36605,2000
3647,1097,Frequency,2000,Estados Unidos,Película,6.44,27745,2000
3648,1132,Casi famosos,2000,Estados Unidos,Película,6.85,23727,2000
3649,1152,Billy Elliot (Quiero bailar),2000,Reino Unido,Película,7.41,69550,2000
3650,1155,American Psycho,2000,Estados Unidos,Película,6.6,58655,2000
3651,1163,Alta fidelidad,2000,Estados Unidos,Película,7.12,35334,2000
3652,1178,La tormenta perfecta,2000,Estados Unidos,Película,5.55,56828,2000
3653,1223,Aracnofobia II,2000,Estados Unidos,Película,2.56,168,2000
3654,1295,Tigre y dragón,2000,Taiwán,Película,6.96,61133,2000
3655,1326,Romeo debe morir,2000,Estados Unidos,Película,5.05,9418,2000
3656,1337,Scary Movie,2000,Estados Unidos,Película,5.17,109217,2000
3657,1414,La larga marcha,2000,Sudáfrica,Película,5.57,35,2000
3658,1482,Misión a Marte,2000,Estados Unidos,Película,5.41,33478,2000
3659,1493,Space Cowboys,2000,Estados Unidos,Película,5.72,18438,2000
3660,1603,Destino final,2000,Estados Unidos,Película,5.54,58973,2000
3661,1694,El ritmo del éxito,2000,Estados Unidos,Película,5.88,985,2000
3662,1828,Erin Brockovich,2000,Estados Unidos,Película,6.47,69402,2000
3663,1904,Joseph: Rey de los Sueños,2000,Estados Unidos,Película,5.47,1221,2000
3664,1920,El hombre que hacía milagros,2000,Reino Unido,Película,6.62,305,2000
3665,2082,El informador,2000,Estados Unidos,Película,6.17,2747,2000
3666,2091,El gran farol,2000,Reino Unido,Película,5.9,838,2000
3667,2192,Shiner,2000,Reino Unido,Película,5.64,1295,2000
3668,2371,Lo que la verdad esconde,2000,Estados Unidos,Película,6.03,32516,2000
3669,2501,Malèna,2000,Italia,Película,6.58,6745,2000
3670,2523,El peso del agua,2000,Estados Unidos,Película,4.83,3221,2000
3671,2597,Scream 3,2000,Estados Unidos,Película,4.32,15949,2000
3672,2614,El patriota,2000,Estados Unidos,Película,6.37,39158,2000
3673,2703,Memento,2000,Estados Unidos,Película,7.86,144579,2000
3674,2705,Réquiem por un sueño,2000,Estados Unidos,Película,7.79,119001,2000
3675,2916,60 segundos,2000,Estados Unidos,Película,5.62,70321,2000
3676,2963,Chocolat,2000,Reino Unido,Película,6.73,61007,2000
3677,2989,Vatel,2000,Reino Unido,Película,6.25,2956,2000
3678,2990,Woman on Top,2000,Estados Unidos,Película,3.32,2954,2000
3679,3017,Cocodrilo,2000,Estados Unidos,Película,2.87,732,2000
3680,3034,Aguas peligrosas,2000,Estados Unidos,Película,2.06,142,2000
3681,3058,Battle Royale,2000,Japón,Película,6.46,34455,2000
3682,3074,Road Trip (Viaje de pirados),2000,Estados Unidos,Película,5.31,18539,2000
3683,3134,"Colega, ¿dónde está mi coche?",2000,Estados Unidos,Película,4.4,29231,2000
3684,3154,Esta abuela es un peligro,2000,Estados Unidos,Película,4.14,14160,2000
3685,3169,La comunidad,2000,España,Película,6.9,48375,2000
3686,3234,A por todas,2000,Estados Unidos,Película,4.3,9615,2000
3687,3249,Snatch. Cerdos y diamantes,2000,Reino Unido,Película,7.9,133065,2000
3688,3297,¿En qué piensan las mujeres?,2000,Estados Unidos,Película,5.26,37793,2000
3689,3373,X-Men,2000,Estados Unidos,Película,6.49,112131,2000
3690,3430,Les Luthiers: Todo por que rías,2000,Argentina,Película,8.14,690,2000
3691,3431,Metallica: S&M,2000,Estados Unidos,Película,7.56,672,2000
3692,3492,Kippur (Kippour),2000,Israel,Película,5.45,251,2000
3693,3502,La ruta hacia El Dorado,2000,Estados Unidos,Película,6.28,13923,2000
3694,3709,Traffic,2000,Estados Unidos,Película,7.14,61996,2000
3695,3768,El Grinch,2000,Estados Unidos,Película,4.34,19572,2000
3696,3799,El sexto día,2000,Estados Unidos,Película,4.76,15859,2000
3697,3886,"Titanes, hicieron historia",2000,Estados Unidos,Película,6.91,16187,2000
3698,3889,La leyenda de Bagger Vance,2000,Estados Unidos,Película,6.14,10957,2000
3699,3902,¿Qué se está cociendo?,2000,Estados Unidos,Película,5.99,324,2000
3700,4034,Dinosaurio,2000,Estados Unidos,Película,5.82,8442,2000
3701,4035,Los Picapiedra en Viva Rock Vegas,2000,Estados Unidos,Película,2.99,6023,2000
3702,4062,En Busca del Valle Encantado VII: La Misteriosa Piedra de Fuego,2000,Estados Unidos,Película,4.48,755,2000
3703,4067,Bailar en la oscuridad,2000,Dinamarca,Película,7.59,47210,2000
3704,4464,Bruce Lee: A Warrior's Journey,2000,Hong Kong,Película,6.79,784,2000
3705,4497,La comuna (Paris 1871),2000,Francia,Película,8.07,425,2000
3706,4523,Calle 54,2000,España,Película,7.23,2603,2000
3707,4532,La mugre y la furia,2000,Reino Unido,Película,7.37,1800,2000
3708,4592,Italiano para principiantes,2000,Dinamarca,Película,6.74,5842,2000
3709,4602,Fuckland,2000,Argentina,Película,4.73,142,2000
3710,4606,Cabin Fever,2000,Noruega,Película,4.61,77,2000
3711,4658,Dragones y mazmorras,2000,Estados Unidos,Película,3.07,11153,2000
3712,4673,Dragonheart 2: Un nuevo comienzo,2000,Estados Unidos,Película,3.07,1340,2000
3713,4751,Quills,2000,Estados Unidos,Película,6.78,7448,2000
3714,4841,El bar Coyote,2000,Estados Unidos,Película,4.86,32204,2000
3715,4846,Amores Perros,2000,México,Película,7.74,74254,2000
3716,4860,Báilame el agua,2000,España,Película,6.5,11642,2000
3717,5001,Descubriendo a Forrester,2000,Estados Unidos,Película,6.68,18011,2000
3718,5127,El corazón del guerrero,2000,España,Película,4.52,7801,2000
3719,5149,Misión imposible 2,2000,Estados Unidos,Película,4.82,75538,2000
3720,5241,El viaje de Arián,2000,España,Película,5.76,723,2000
3721,5315,Pitch Black,2000,Estados Unidos,Película,6.27,24234,2000
3722,5345,15 días,2000,España,Película,6.9,2761,2000
3723,5353,Very Important perros,2000,Estados Unidos,Película,6.21,2170,2000
3724,5357,Los padres de ella,2000,Estados Unidos,Película,6.64,60456,2000
3725,5549,Vengo,2000,Francia,Película,6.04,389,2000
3726,5591,Las flores de Harrison,2000,Francia,Película,6.83,3367,2000
3727,5672,El portero,2000,España,Película,5.22,2300,2000
3728,5690,Equipo a la fuerza,2000,Estados Unidos,Película,5.53,5993,2000
3729,5758,Campo de batalla: La Tierra,2000,Estados Unidos,Película,2.47,8659,2000
3730,5938,Liam,2000,Reino Unido,Película,6.56,837,2000
3731,5965,Los demonios en mi puerta,2000,China,Película,7.05,371,2000
3732,6011,El mar,2000,España,Película,6.6,1410,2000
3733,6219,Reglas de compromiso,2000,Estados Unidos,Película,5.69,5667,2000
3734,6322,Tigerland,2000,Estados Unidos,Película,6.28,3983,2000
3735,6358,Trece días (13 días),2000,Estados Unidos,Película,6.52,9263,2000
3736,6552,Cómo mola ser mono,2000,Canadá,Película,3.15,401,2000
3737,6668,Ginger Snaps,2000,Canadá,Película,5.57,2366,2000
3738,6766,Código desconocido,2000,Francia,Película,6.66,4491,2000
3739,6878,Borstal Boy,2000,Irlanda,Película,6.56,144,2000
3740,6907,Como se hizo 'Goldfinger',2000,Estados Unidos,Película,6.03,69,2000
3741,6908,Como se hizo 'Dr. No',2000,Estados Unidos,Película,6.49,59,2000
3742,6911,Como se hizo 'Desde Rusia con Amor',2000,Estados Unidos,Película,6.22,41,2000
3743,6996,Ju-on (La maldición),2000,Japón,Película,6.29,1420,2000
3744,7014,Uzumaki,2000,Japón,Película,5.01,461,2000
3745,7021,Ring 0: Birthday,2000,Japón,Película,5.03,346,2000
3746,7022,Ju-on 2 (La maldición 2),2000,Japón,Película,5.72,345,2000
3747,7194,Antes que anochezca,2000,Estados Unidos,Película,6.57,9519,2000
3748,7384,Elmo en el país de los Gruñones,2000,Estados Unidos,Película,4.88,371,2000
3749,7429,La pizarra,2000,Irán,Película,6.59,491,2000
3750,7480,Dr. T y las mujeres,2000,Estados Unidos,Película,3.5,9312,2000
3751,7522,Blood: el último vampiro,2000,Japón,Película,6.26,3360,2000
3752,7633,La sirenita 2: Regreso al mar,2000,Estados Unidos,Película,4.48,3781,2000
3753,7946,La playa,2000,Estados Unidos,Película,5.61,41517,2000
3754,7962,Family Man,2000,Estados Unidos,Película,5.83,21644,2000
3755,7973,Operación Reno,2000,Estados Unidos,Película,5.24,6624,2000
3756,8491,Killjoy: Payaso diabólico,2000,Estados Unidos,Película,1.72,67,2000
3757,8614,Rumores que matan,2000,Estados Unidos,Película,5.12,5236,2000
3758,8630,102 dálmatas,2000,Estados Unidos,Película,3.79,6434,2000
3759,8649,La isla (Seom),2000,Corea del Sur,Película,6.85,5509,2000
3760,8720,Pollock: La vida de un creador,2000,Estados Unidos,Película,6.5,4417,2000
3761,8832,Almejas y mejillones,2000,Argentina,Película,3.63,1527,2000
3762,9129,Así es la vida...,2000,México,Película,6.16,409,2000
3763,9175,Más que amigos,2000,Estados Unidos,Película,5.52,18720,2000
3764,9243,Sade,2000,Francia,Película,5.86,133,2000
3765,9336,"Yo, yo mismo e Irene",2000,Estados Unidos,Película,5.52,36484,2000
3766,9346,Nueve reinas,2000,Argentina,Película,7.83,71513,2000
3767,9355,Granujas de medio pelo,2000,Estados Unidos,Película,6.86,26213,2000
3768,9458,La bendición,2000,Estados Unidos,Película,4.47,4881,2000
3769,9828,Me da igual,2000,España,Película,3.41,167,2000
3770,9904,Genghis Khan,2000,China,Película,5.51,57,2000
3771,9951,Bichunmoo,2000,Corea del Sur,Película,5.54,514,2000
3772,10290,El hombre sin sombra,2000,Estados Unidos,Película,4.74,26815,2000
3773,10307,El arte de morir,2000,España,Película,4.37,7100,2000
3774,10310,El protegido,2000,Estados Unidos,Película,6.7,56266,2000
3775,10313,Little Nicky,2000,Estados Unidos,Película,5.38,29903,2000
3776,10523,U-571,2000,Estados Unidos,Película,6.23,8991,2000
3777,10559,Náufrago,2000,Estados Unidos,Película,7.18,83066,2000
3778,10609,La celda,2000,Estados Unidos,Película,4.8,11911,2000
3779,10875,Titanic: La película animada,2000,Italia,Película,2.38,227,2000
3780,10881,Titanic: El verdadero Jack Dawson,2000,Reino Unido,Película,5.32,85,2000
3781,11070,Paradise Lost 2: Revelaciones,2000,Estados Unidos,Película,7.07,1272,2000
3782,11389,Listos para luchar,2000,Estados Unidos,Película,4.36,151,2000
3783,11390,The Foul King,2000,Corea del Sur,Película,5.91,142,2000
3784,11452,Brother,2000,Japón,Película,7.03,9270,2000
3785,181,Todo sobre Lily,2001,Japón,Película,6.88,695,2000
3786,216,American Pie 2,2001,Estados Unidos,Película,5.49,33731,2000
3787,287,Black Hawk derribado,2001,Estados Unidos,Película,6.86,51300,2000
3788,341,La defensa Luzhin,2001,Reino Unido,Película,6.15,1554,2000
3789,480,El hijo de la novia,2001,Argentina,Película,7.73,53772,2000
3790,486,Iris,2001,Reino Unido,Película,6.49,3102,2000
3791,507,Acordarse de cosas bellas,2001,Francia,Película,6.83,147,2000
3792,525,Una canción para Martin,2001,Suecia,Película,6.29,38,2000
3793,603,Y tu mamá también,2001,México,Película,6.65,36045,2000
3794,627,Final Fantasy: La Fuerza Interior,2001,Estados Unidos,Película,5.49,14114,2000
3795,639,Waking Life,2001,Estados Unidos,Película,7.48,9119,2000
3796,649,"Cowboy Bebop, la película: Llamando a las puertas del cielo",2001,Japón,Película,7.28,6295,2000
3797,655,Millennium Actress,2001,Japón,Película,7.43,5126,2000
3798,776,Druidas,2001,Francia,Película,2.1,4152,2000
3799,800,El regreso de la momia,2001,Estados Unidos,Película,5.64,34708,2000
3800,846,Moulin Rouge,2001,Australia,Película,6.83,127339,2000
3801,901,Atlantis: El imperio perdido,2001,Estados Unidos,Película,6.13,13593,2000
3802,1004,Gosford Park,2001,Reino Unido,Película,6.67,15025,2000
3803,1008,Los otros,2001,España,Película,7.48,146687,2000
3804,1009,Una mente maravillosa,2001,Estados Unidos,Película,7.5,118100,2000
3805,1016,La maldición del escorpión de jade,2001,Estados Unidos,Película,7.18,36099,2000
3806,1018,El hombre que nunca estuvo allí,2001,Estados Unidos,Película,7.31,29394,2000
3807,1123,Blow,2001,Estados Unidos,Película,6.85,32643,2000
3808,1128,Ali,2001,Estados Unidos,Película,6.44,25640,2000
3809,1148,Donnie Darko,2001,Estados Unidos,Película,7.41,76907,2000
3810,1182,Spy Game (Juego de espías),2001,Estados Unidos,Película,6.55,25132,2000
3811,1205,Arachnid,2001,España,Película,2.32,1957,2000
3812,1230,Criaturas asesinas,2001,Estados Unidos,Película,2.6,81,2000
3813,1241,En construcción,2001,España,Película,7.19,6972,2000
3814,1247,Enredos de sociedad,2001,Estados Unidos,Película,4.3,975,2000
3815,1296,El pacto de los lobos,2001,Francia,Película,5.78,49865,2000
3816,1316,Shaolin Soccer,2001,Hong Kong,Película,5.99,14599,2000
3817,1322,El único (The One),2001,Estados Unidos,Película,4.87,10751,2000
3818,1333,El beso del dragón,2001,Estados Unidos,Película,5.87,8074,2000
3819,1342,Hannibal,2001,Estados Unidos,Película,6.39,74573,2000
3820,1365,Desde el infierno,2001,Estados Unidos,Película,6.28,26300,2000
3821,1561,Nómadas del viento,2001,Francia,Película,7.52,4530,2000
3822,1602,Pearl Harbor,2001,Estados Unidos,Película,6.07,73096,2000
3823,1649,Espera al último baile,2001,Estados Unidos,Película,5.51,16658,2000
3824,1826,Enemigo a las puertas,2001,Reino Unido,Película,7.6,80585,2000
3825,1849,Hardball,2001,Estados Unidos,Película,5.21,4492,2000
3826,1862,¡Vaya partido!,2001,Estados Unidos,Película,4.22,1223,2000
3827,1942,Billar clandestino,2001,Nueva Zelanda,Película,5.32,34,2000
3828,2010,Planes de boda,2001,Estados Unidos,Película,4.35,35720,2000
3829,2030,La boda del Monzón,2001,India,Película,6.66,10424,2000
3830,2245,Training Day (Día de entrenamiento),2001,Estados Unidos,Película,7.35,61053,2000
