id_peli,titulo,año,pais,tipo,puntuacion,votos
1336,Sin City (Ciudad del pecado),2005,Estados Unidos,Película,7.45,119100
1337,Scary Movie,2000,Estados Unidos,Película,5.17,109217
1338,Psicosis,1960,Estados Unidos,Película,8.38,106218
1339,Saw,2004,Estados Unidos,Película,7.2,103904
1340,Tesis,1996,España,Película,7.7,92363
1341,Sherlock Holmes,2009,Estados Unidos,Película,6.62,79727
1342,Hannibal,2001,Estados Unidos,Película,6.39,74573
1343,Scream. Vigila quién llama,1996,Estados Unidos,Película,5.78,68991
1344,Sweeney Todd: El barbero diabólico de la calle Fleet,2007,Estados Unidos,Película,6.84,67262
1345,True Detective (Miniserie de TV),2014,Estados Unidos,Miniserie de TV,8.46,61579
1346,Dexter (Serie de TV),2006,Estados Unidos,Serie de TV,7.87,60358
1347,El Perfume. Historia de un asesino,2006,Alemania,Película,6.71,58189
1348,Harry el sucio,1971,Estados Unidos,Película,7.26,57837
1349,Grindhouse (Death Proof),2007,Estados Unidos,Película,6.59,57814
1350,Saw II,2005,Estados Unidos,Película,6.14,52085
1351,Asesinos natos,1994,Estados Unidos,Película,6.62,47167
1352,La matanza de Texas,1974,Estados Unidos,Película,6.68,44187
1353,Funny Games,1997,Austria,Película,7.39,40647
1354,Sherlock (Serie de TV),2010,Reino Unido,Serie de TV,7.99,40082
1355,El coleccionista de amantes,1997,Estados Unidos,Película,6.06,38521
1356,Escondidos en Brujas,2008,Reino Unido,Película,6.57,32785
1357,Muñeco diabólico,1988,Estados Unidos,Película,5.43,32093
1358,El coleccionista de huesos,1999,Estados Unidos,Película,6.25,32060
1359,Saw III,2006,Estados Unidos,Película,5.73,29724
1360,Que Dios nos perdone,2016,España,Película,7.12,29413
1361,Identidad,2003,Estados Unidos,Película,6.67,28568
1362,Arma fatal,2007,Reino Unido,Película,6.73,27125
1363,Asesinato en 8mm.,1999,Estados Unidos,Película,6.27,26451
1364,La noche de Halloween,1978,Estados Unidos,Película,6.66,26322
1365,Desde el infierno,2001,Estados Unidos,Película,6.28,26300
1366,Funny Games,2007,Estados Unidos,Película,6.27,25720
1367,El guardaespaldas,1992,Estados Unidos,Película,5.39,25671
1368,Saw V,2008,Estados Unidos,Película,5.41,23981
1369,Arsénico por compasión,1944,Estados Unidos,Película,8.03,22981
1370,Marathon Man,1976,Estados Unidos,Película,7.12,9690
1371,El héroe de Berlín,2016,Canadá,Película,6.25,4886
1372,La soledad del corredor de fondo,1962,Reino Unido,Película,7.49,4742
1373,McFarland,2015,Estados Unidos,Película,6.28,2901
1374,Olimpiada,1938,Alemania,Película,7.83,1996
1375,Animatrix: Récord mundial (C),2003,Estados Unidos,Cortometraje,6.59,1824
1376,Brittany corre una maratón,2019,Estados Unidos,Película,5.69,1411
1377,La impetuosa,1952,Estados Unidos,Película,6.39,1076
1378,El colegial,1927,Estados Unidos,Película,7.13,1068
1379,Jongens (Boys) (TV),2014,Países Bajos (Holanda),TV,6.47,540
1380,I Am Bolt,2016,Reino Unido,Película,6.39,498
1381,Sin límites,1998,Estados Unidos,Película,6.54,341
1382,Runner (C),2014,España,Cortometraje,3.6,238
1383,Running,1979,Canadá,Película,5.7,237
1384,El hijo de la jungla,1973,Estados Unidos,Película,5.43,231
1385,Triunfo amargo,1991,Estados Unidos,Película,5.14,218
1386,"Lorena, la de pies ligeros",2019,México,Película,5.85,207
1387,Marathon,2005,Corea del Sur,Película,7.31,183
1388,Crush,2013,Estados Unidos,Película,4.54,167
1389,Su mejor marca,1982,Estados Unidos,Película,5.61,161
1390,El hombre de bronce,1951,Estados Unidos,Película,6.41,146
1391,¿Por qué los jamaicanos corren tan rápido?,2009,España,Película,6.63,138
1392,Fair Play,2014,República Checa,Película,6.18,137
1393,"Fiz, puro maratón",2013,España,Película,7.11,116
1394,Hombre libre (TV),1979,Estados Unidos,TV,6.08,111
1395,Bhaag Milkha Bhaag,2013,India,Película,7.17,110
1396,Prefontaine,1997,Estados Unidos,Película,6.23,106
1397,The Luv Race (C),2008,Estados Unidos,Cortometraje,5.1,105
1398,El espíritu del maratón,2007,Estados Unidos,Película,7.32,105
1399,Sarah préfère la course,2013,Canadá,Película,5.49,102
1400,1:54,2016,Canadá,Película,5.8,90
1401,4 Minute Mile,2014,Estados Unidos,Película,5.61,84
1402,Breaking2 (TV),2017,Estados Unidos,TV,7.09,64
1403,Run with the Wind (Serie de TV),2018,Japón,Serie de TV,7.2,61
1404,La prueba del valor,1970,Reino Unido,Película,6.2,59
1405,Karl Meltzer: Made to Be Broken,2017,Estados Unidos,Película,5.78,59
1406,Suzuka (Serie de TV),2005,Japón,Serie de TV,6.07,56
1407,1 Mile to You,2017,Estados Unidos,Película,4.67,52
1408,Usain Bolt: The Fastest Man Alive,2012,Francia,Película,6.88,48
1409,La ligne droite,2011,Francia,Película,6.29,48
1410,El corredor solitario (TV),1976,Estados Unidos,TV,6.15,47
1411,Una luz diferente (C),2011,España,Cortometraje,5.88,42
1412,Un muchacho de Calabria,1987,Italia,Película,6.57,42
1413,Vencedor,2019,Estados Unidos,Película,4.63,41
1414,La larga marcha,2000,Sudáfrica,Película,5.57,35
1415,El atleta,2009,Etiopía,Película,6.32,34
1416,Fast Girls,2012,Reino Unido,Película,4.82,34
1417,Town of Runners,2012,Reino Unido,Película,7.19,31
1418,Rain Man,1988,Estados Unidos,Película,7.4,86332
1419,El contable,2016,Estados Unidos,Película,6.05,13237
1420,Mercury Rising (Al rojo vivo),1998,Estados Unidos,Película,5.6,11246
1421,Adam,2009,Estados Unidos,Película,6.52,5029
1422,Atípico (Serie de TV),2017,Estados Unidos,Serie de TV,6.95,4492
1423,Especiales,2019,Francia,Película,7.03,2844
1424,Touch (Serie de TV),2012,Estados Unidos,Serie de TV,6.14,2221
1425,Temple Grandin (TV),2010,Estados Unidos,TV,7.3,2155
1426,Locos de amor,2005,Estados Unidos,Película,6.1,2154
1427,El faro de las orcas,2016,España,Película,5.66,2063
1428,María y yo,2010,España,Película,7.22,1602
1429,Touch - Episodio piloto (TV),2012,Estados Unidos,TV,6.56,1567
1430,Carne,1991,Francia,Película,6.57,1552
1431,Chocolate,2008,Tailandia,Película,6.01,1526
1432,Larga vida y prosperidad,2017,Estados Unidos,Película,5.83,994
1433,Un testigo en silencio,1994,Estados Unidos,Película,5.41,962
1434,Un viaje inesperado (TV),2004,Estados Unidos,TV,5.68,856
1435,Sueño de una noche de invierno,2004,Serbia y Montenegro,Película,6.72,756
1436,Vida animada,2016,Estados Unidos,Película,6.86,527
1437,Madre,2016,Chile,Película,5.27,514
1438,Snow Cake,2006,Canadá,Película,6.93,445
1439,El amor en el espectro autista (Serie de TV),2019,Australia,Serie de TV,7.61,444
1440,SuperBrother,2009,Dinamarca,Película,5.34,418
1441,The Black Balloon,2008,Australia,Película,6.73,308
1442,Mater amatísima,1980,España,Película,5.9,304
1443,Daylight,2013,Países Bajos (Holanda),Película,6.53,217
1444,El secreto de Sally,1993,Estados Unidos,Película,5.25,142
1445,The Giant,2016,Suecia,Película,5.14,141
1446,Molly,1999,Estados Unidos,Película,5.12,129
1447,Jane Wants a Boyfriend,2015,Estados Unidos,Película,6.35,114
1448,The Story of Luke,2012,Estados Unidos,Película,6.55,101
1449,Cuentos de hadas para dormir cocodrilos,2002,México,Película,6.28,100
1450,Planeta Asperger,2014,España,Película,7.04,99
1451,Innocent Witness,2019,Corea del Sur,Película,6.9,96
1452,Se busca niñera,2018,Alemania,Película,3.73,88
1453,Music,2021,Estados Unidos,Película,3.39,83
1454,What Is It?,2005,Estados Unidos,Película,3.14,70
1455,Asperger's Are Us,2016,Estados Unidos,Película,6.36,66
1456,La vida de Anna,2016,Georgia,Película,6.08,64
1457,De su misma sangre,2016,Austria,Película,4.33,64
1458,El pozo,2012,Argentina,Película,4.64,61
1459,"Uno más, uno menos (C)",2002,España,Cortometraje,5.69,58
1460,The Special Need,2013,Italia,Película,6.91,56
1461,La caótica vida de Nada Kadić,2018,México,Película,5.47,55
1462,El cerebro de Hugo,2012,Francia,Película,6.77,53
1463,El rapto de Candy,1973,Estados Unidos,Película,5.47,51
1464,La razón por la que salto,2020,Estados Unidos,Película,7.82,50
1465,La guerra de las galaxias. Episodio IV: Una nueva esperanza,1977,Estados Unidos,Película,7.93,134479
1466,La guerra de las galaxias. Episodio V: El imperio contraataca,1980,Estados Unidos,Película,8.1,134083
1467,La guerra de las galaxias. Episodio VI: El retorno del Jedi,1983,Estados Unidos,Película,7.87,120487
1468,"Alien, el octavo pasajero",1979,Estados Unidos,Película,8.05,119955
1469,2001: Una odisea del espacio,1968,Reino Unido,Película,7.76,112660
1470,La guerra de las galaxias. Episodio III: La venganza de los Sith,2005,Estados Unidos,Película,7.08,100833
1471,Futurama (Serie de TV),1999,Estados Unidos,Serie de TV,7.78,98804
1472,Interstellar,2014,Estados Unidos,Película,7.85,96668
1473,Prometheus,2012,Estados Unidos,Película,5.74,65451
1474,El planeta de los simios,1968,Estados Unidos,Película,7.54,55629
1475,Alien³,1992,Estados Unidos,Película,5.91,54460
1476,Moon,2009,Reino Unido,Película,7.08,50908
1477,Star Trek,2009,Estados Unidos,Película,6.82,45520
1478,Dune,1984,Estados Unidos,Película,6.34,40879
1479,Star Wars: Los últimos Jedi,2017,Estados Unidos,Película,6.11,40384
1480,Guardianes de la galaxia Vol. 2,2017,Estados Unidos,Película,6.73,35246
1481,Star Trek: En la oscuridad,2013,Estados Unidos,Película,6.81,33735
1482,Misión a Marte,2000,Estados Unidos,Película,5.41,33478
1483,Star Wars: El ascenso de Skywalker,2019,Estados Unidos,Película,5.73,28023
1484,Passengers,2016,Estados Unidos,Película,5.86,27952
1485,Alien: Covenant,2017,Estados Unidos,Película,5.58,24067
1486,Ad Astra,2019,Estados Unidos,Película,5.79,23431
1487,Sunshine,2007,Reino Unido,Película,5.94,23300
1488,Life (Vida),2017,Estados Unidos,Película,5.84,22907
1489,Han Solo: Una historia de Star Wars,2018,Estados Unidos,Película,6.0,22632
1490,Viaje a la Luna (C),1902,Francia,Cortometraje,7.7,21437
1491,"Star Trek, la película",1979,Estados Unidos,Película,6.15,20845
1492,Atmósfera cero,1981,Reino Unido,Película,6.68,19931
1493,Space Cowboys,2000,Estados Unidos,Película,5.72,18438
1494,La loca historia de las galaxias,1987,Estados Unidos,Película,5.72,17313
1495,Serenity,2005,Estados Unidos,Película,6.34,16927
1496,El destino de Júpiter,2015,Estados Unidos,Película,4.35,16243
1497,First Man (El primer hombre),2018,Estados Unidos,Película,6.38,15980
1498,Futurama: El gran golpe de Bender,2007,Estados Unidos,Película,7.02,15584
1499,Star Trek (Serie de TV),1966,Estados Unidos,Serie de TV,6.32,15507
1500,Cowboy Bebop (Serie de TV),1998,Japón,Serie de TV,8.03,15499
1501,Horizonte Final,1997,Reino Unido,Película,5.88,15205
1502,Guía del autoestopista galáctico,2005,Estados Unidos,Película,6.03,14828
1503,Star Trek: Más allá,2016,Estados Unidos,Película,6.01,14565
1504,Solaris,1972,Unión Soviética (URSS),Película,7.53,14383
1505,Valerian y la ciudad de los mil planetas,2017,Francia,Película,5.7,14089
1506,Pandorum,2009,Alemania,Película,5.67,13150
1507,Galáctica: Estrella de Combate (Serie de TV),2004,Estados Unidos,Serie de TV,7.89,12708
1508,Solaris,2002,Estados Unidos,Película,5.18,12494
1509,Piratas del Caribe: La maldición de la Perla Negra,2003,Estados Unidos,Película,7.16,152756
1510,Buscando a Nemo,2003,Estados Unidos,Película,7.51,140554
1511,Piratas del Caribe: El cofre del hombre muerto,2006,Estados Unidos,Película,6.41,98313
1512,La sirenita,1989,Estados Unidos,Película,6.7,94530
1513,Piratas del Caribe: En el fin del mundo,2007,Estados Unidos,Película,6.13,86859
1514,Waterworld,1995,Estados Unidos,Película,4.82,80212
1515,Master and Commander: Al otro lado del mundo,2003,Estados Unidos,Película,6.95,57547
1516,Esfera,1998,Estados Unidos,Película,5.49,45796
1517,Abyss,1989,Estados Unidos,Película,6.7,42533
1518,Buscando a Dory,2016,Estados Unidos,Película,6.6,27453
1519,Vaiana,2016,Estados Unidos,Película,6.84,22604
1520,20.000 leguas de viaje submarino,1954,Estados Unidos,Película,7.07,22470
1521,Ponyo en el acantilado,2008,Japón,Película,7.35,21478
1522,Piratas del Caribe: La venganza de Salazar,2017,Estados Unidos,Película,5.43,19619
1523,Life Aquatic,2004,Estados Unidos,Película,6.56,18605
1524,El espantatiburones,2004,Estados Unidos,Película,5.29,18414
1525,Las crónicas de Narnia: La travesía del viajero del alba,2010,Estados Unidos,Película,5.43,16707
1526,Poseidón,2006,Estados Unidos,Película,5.07,16574
1527,En el corazón del mar,2015,Estados Unidos,Película,6.24,15102
1528,Battleship,2012,Estados Unidos,Película,4.47,14663
1529,The Guardian,2006,Estados Unidos,Película,6.1,13469
1530,Infierno azul,2016,Estados Unidos,Película,5.32,13097
1531,El temible burlón,1952,Reino Unido,Película,7.47,10855
1532,Cuando todo está perdido,2013,Estados Unidos,Película,6.07,9628
1533,Calma total,1989,Australia,Película,5.89,9289
1534,[•REC] 4: Apocalipsis,2014,España,Película,4.3,8742
1535,Moby Dick,1956,Reino Unido,Película,7.27,8560
1536,El capitán Blood,1935,Estados Unidos,Película,7.32,8114
1537,La tortuga roja,2016,Francia,Película,7.11,7746
1538,El barco (Serie de TV),2011,España,Serie de TV,4.06,7723
1539,Kon-Tiki,2012,Noruega,Película,6.45,7422
1540,Capitanes intrépidos,1937,Estados Unidos,Película,8.14,7322
1541,Bob Esponja: La película,2004,Estados Unidos,Película,6.21,6758
1542,Rebelión a bordo,1962,Estados Unidos,Película,7.32,6676
1543,La aventura del Poseidón,1972,Estados Unidos,Película,6.62,6101
1544,Tormenta blanca,1996,Estados Unidos,Película,5.71,5903
1545,Simbad: La leyenda de los siete mares,2003,Estados Unidos,Película,6.21,5887
1546,A 47 metros,2017,Reino Unido,Película,5.1,5817
1547,Vacaciones en el mar (Serie de TV),1977,Estados Unidos,Serie de TV,4.28,5546
1548,¡Piratas!,2012,Reino Unido,Película,6.17,5517
1549,El gran azul,1988,Francia,Película,6.81,5446
1550,El halcón del mar,1940,Estados Unidos,Película,6.99,5381
1551,Underwater,2020,Estados Unidos,Película,4.92,5278
1552,El mundo en sus manos,1952,Estados Unidos,Película,7.6,4587
1553,Deep Rising (El misterio de las profundidades),1998,Estados Unidos,Película,4.59,4486
1554,Los contrabandistas de Moonfleet,1955,Estados Unidos,Película,7.14,4433
1555,Pajaritos (C),2000,Estados Unidos,Cortometraje,7.45,21408
1556,El pájaro loco (Serie de TV),1957,Estados Unidos,Serie de TV,5.92,19724
1557,Piper (C),2016,Estados Unidos,Cortometraje,7.5,9663
1558,Ga'Hoole: La leyenda de los guardianes,2010,Estados Unidos,Película,6.17,6669
1559,Valiant,2005,Reino Unido,Película,5.16,5838
1560,Birdy,1984,Estados Unidos,Película,6.99,5081
1561,Nómadas del viento,2001,Francia,Película,7.52,4530
1562,Angry Birds: La película,2016,Estados Unidos,Película,5.14,4265
1563,Cigüeñas,2016,Estados Unidos,Película,5.81,4156
1564,Kiwi! (C),2006,Estados Unidos,Cortometraje,6.88,3974
1565,El patito feo (C),1939,Estados Unidos,Cortometraje,6.63,3698
1566,Río 2,2014,Estados Unidos,Película,5.39,3683
1567,El gran año,2011,Estados Unidos,Película,4.91,3474
1568,Espías con disfraz,2019,Estados Unidos,Película,6.17,2645
1569,Kes,1969,Reino Unido,Película,7.54,1818
1570,Free Birds (Vaya pavos),2013,Estados Unidos,Película,4.79,1721
1571,"Paulie, el loro bocazas",1998,Estados Unidos,Película,4.82,1608
1572,Kauwboy,2012,Países Bajos (Holanda),Película,6.61,1490
1573,Angry Birds 2: La película,2019,Estados Unidos,Película,5.45,1069
1574,El patito feo (Serie de TV),1997,España,Serie de TV,4.67,837
1575,El ornitólogo,2016,Portugal,Película,6.53,762
1576,Volando juntos,2019,Francia,Película,6.36,642
1577,Historia de una gaviota (y del gato que le enseñó a volar),1998,Italia,Película,6.42,608
1578,Hermanos del viento,2015,Austria,Película,5.92,559
1579,Juan Salvador Gaviota,1973,Estados Unidos,Película,5.97,482
1580,Los pájaros 2: El fin del mundo (TV),1994,Estados Unidos,TV,2.37,452
1581,The Crunch Bird (C),1971,Estados Unidos,Cortometraje,3.5,430
1582,King-Size Canary (C),1947,Estados Unidos,Cortometraje,6.62,402
1583,Birdemic: Shock and Terror,2010,Estados Unidos,Película,2.06,380
1584,El patito feo (C),1931,Estados Unidos,Cortometraje,6.15,367
1585,Las mil y una noches: Vol.3. El embelesado,2015,Portugal,Película,6.24,357
1586,Kaw: Venganza animal,2007,Canadá,Película,2.66,345
1587,Bailando con los pájaros,2019,Reino Unido,Película,7.36,307
1588,¿Qué es eso? (C),2007,Grecia,Cortometraje,6.04,283
1589,El búho (Serie de TV),2003,Francia,Serie de TV,6.04,270
1590,La vida de las aves (Miniserie de TV),1998,Reino Unido,Miniserie de TV,8.06,267
1591,La gallina Turuleca,2020,España,Película,4.52,263
1592,Blinkity Blank (C),1955,Canadá,Cortometraje,5.63,249
1593,El pájaro y el hombre (C),2005,Argentina,Cortometraje,4.62,239
1594,Palmipedarium (C),2012,Francia,Cortometraje,5.66,225
1595,Angry Birds Toons (Serie de TV),2013,Finlandia,Serie de TV,3.73,221
1596,Orgullo flamenco (C),2011,Alemania,Cortometraje,5.0,207
1597,"Richard, la cigüeña",2017,Luxemburgo,Película,5.0,204
1598,Earthflight: La Tierra desde el cielo (Miniserie de TV),2011,Reino Unido,Miniserie de TV,7.82,194
1599,Perdidos (Lost) (Serie de TV),2004,Estados Unidos,Serie de TV,7.89,109804
1600,Aterriza como puedas,1980,Estados Unidos,Película,6.37,87350
1601,Top Gun (Ídolos del aire),1986,Estados Unidos,Película,5.73,78938
1602,Pearl Harbor,2001,Estados Unidos,Película,6.07,73096
1603,Destino final,2000,Estados Unidos,Película,5.54,58973
1604,Con Air (Convictos en el aire),1997,Estados Unidos,Película,5.76,42965
1605,Air Force One (El avión del presidente),1997,Estados Unidos,Película,4.46,26613
1606,Perdidos - Episodio piloto (TV),2004,Estados Unidos,TV,8.09,26339
1607,Los amantes pasajeros,2013,España,Película,4.27,25499
1608,Sully,2016,Estados Unidos,Película,6.56,23435
1609,Plan de vuelo: Desaparecida,2005,Estados Unidos,Película,5.68,21845
1610,Hot Shots ¡La madre de todos los desmadres!,1991,Estados Unidos,Película,5.9,18144
1611,Non-Stop (Sin escalas),2014,Estados Unidos,Película,5.88,15704
1612,Serpientes en el avión,2006,Estados Unidos,Película,3.32,11577
1613,Sky Captain y el mundo del mañana,2004,Estados Unidos,Película,5.16,11527
1614,Vuelo nocturno,2005,Estados Unidos,Película,5.39,10338
1615,Aterriza como puedas II,1982,Estados Unidos,Película,5.31,8126
1616,Pasajero 57,1992,Estados Unidos,Película,4.83,7638
1617,Kamikaze,2014,España,Película,5.85,6870
