id_peli,id_act
2161,10506
3097,10506
4016,10506
2161,10507
4000,10507
4816,10507
4821,10507
2161,10508
5999,10508
2161,10509
2161,10510
2161,10511
8109,10511
2161,10512
6537,10512
8012,10512
8030,10512
8044,10512
8922,10512
10928,10512
2162,10513
2162,10514
2162,10515
2164,10516
2164,10517
2164,10518
2165,10519
2191,10519
3716,10519
4175,10519
4888,10519
6738,10519
2165,10520
2165,10521
2165,10522
2166,10523
8899,10523
2166,10524
2939,10524
4190,10524
2166,10525
2167,10526
2301,10526
2167,10527
2167,10528
2167,10529
2167,10530
2167,10531
2167,10532
5933,10532
2167,10533
2167,10534
2167,10535
2169,10536
11149,10536
2169,10537
2212,10537
2359,10537
3508,10537
3527,10537
3537,10537
3548,10537
4604,10537
4695,10537
5680,10537
7957,10537
8710,10537
9122,10537
9980,10537
2169,10538
3732,10538
5518,10538
7610,10538
9980,10538
2169,10539
8523,10539
2170,10540
8108,10540
8308,10540
2170,10541
2170,10542
2170,10543
5409,10543
2170,10544
2171,10545
7613,10545
2171,10546
2171,10547
2171,10548
2171,10549
2172,10550
2458,10550
3118,10550
8086,10550
8711,10550
9505,10550
9518,10550
9928,10550
2172,10551
4169,10551
4957,10551
2172,10552
2621,10552
9610,10552
10104,10552
11255,10552
2172,10553
2172,10554
2172,10555
2509,10555
9109,10555
2173,10556
4108,10556
8600,10556
2173,10557
2173,10558
2173,10559
2173,10560
3327,10560
3343,10560
7061,10560
2173,10561
7490,10561
9497,10561
2173,10562
2174,10563
2426,10563
9612,10563
2174,10564
2199,10564
5272,10564
5932,10564
8856,10564
9263,10564
9357,10564
9507,10564
2174,10565
2446,10565
2175,10566
2786,10566
2796,10566
5991,10566
7040,10566
10173,10566
2175,10567
2807,10567
6014,10567
7040,10567
9879,10567
10193,10567
2175,10568
6014,10568
6779,10568
2175,10569
11296,10569
2175,10570
2175,10571
3518,10571
2176,10572
2176,10573
2176,10574
2176,10575
2176,10576
10847,10576
2176,10577
8064,10577
11237,10577
2177,10578
4920,10578
8523,10578
8904,10578
10978,10578
2177,10579
2177,10580
2177,10581
5242,10581
9460,10581
2177,10582
2181,10582
3885,10582
4860,10582
7056,10582
10981,10582
2178,10583
3680,10583
3703,10583
5908,10583
6493,10583
11305,10583
2179,10584
9733,10584
10299,10584
2180,10585
2180,10586
2604,10586
7066,10586
8086,10586
8352,10586
9576,10586
10639,10586
2180,10587
11030,10587
2180,10588
7063,10588
9606,10588
2180,10589
2180,10590
6289,10590
9494,10590
2180,10591
2181,10592
5673,10592
9778,10592
2181,10593
2495,10593
2181,10594
10666,10594
2181,10595
5257,10595
6020,10595
9983,10595
2182,10596
2230,10596
4975,10596
6701,10596
6960,10596
7450,10596
8500,10596
8669,10596
9009,10596
9036,10596
2182,10597
5934,10597
8506,10597
2182,10598
2828,10598
6712,10598
6862,10598
2182,10599
2525,10599
8506,10599
2182,10600
2182,10601
2183,10602
5362,10602
7774,10602
9959,10602
2183,10603
2183,10604
2183,10605
2183,10606
2183,10607
2184,10608
4092,10608
2184,10609
2184,10610
2185,10611
3243,10611
2185,10612
3095,10612
3924,10612
5068,10612
5171,10612
5755,10612
6855,10612
10643,10612
2185,10613
2185,10614
3843,10614
11291,10614
2186,10615
6928,10615
2186,10616
7000,10616
7226,10616
7237,10616
9843,10616
2186,10617
7000,10617
7212,10617
7235,10617
11481,10617
2186,10618
10780,10618
2187,10619
6707,10619
7995,10619
8738,10619
2187,10620
2187,10621
2306,10621
6145,10621
2187,10622
6795,10622
9895,10622
2187,10623
2187,10624
2581,10624
2187,10625
2188,10626
2292,10626
6633,10626
8529,10626
11155,10626
2188,10627
5197,10627
8029,10627
8529,10627
8665,10627
8847,10627
8850,10627
8851,10627
8853,10627
10953,10627
2188,10628
10928,10628
10939,10628
10942,10628
2188,10629
2188,10630
2353,10630
5559,10630
2188,10631
2292,10631
3267,10631
7964,10631
2188,10632
2188,10633
2188,10634
2188,10635
2190,10636
4738,10636
6295,10636
9035,10636
2190,10637
7529,10637
10034,10637
2190,10638
2190,10639
2842,10639
2191,10640
4773,10640
8936,10640
10312,10640
2191,10641
2193,10642
7721,10642
10674,10642
2193,10643
2193,10644
3508,10644
5127,10644
8921,10644
9199,10644
9377,10644
2193,10645
2193,10646
10258,10646
10260,10646
2193,10647
5228,10647
2193,10648
10231,10648
2193,10649
2193,10650
2194,10651
2194,10652
2194,10653
2194,10654
6282,10654
2194,10655
2194,10656
2744,10656
2764,10656
6703,10656
2194,10657
2195,10658
11247,10658
2197,10659
3841,10659
6887,10659
2197,10660
2682,10660
9351,10660
2197,10661
5124,10661
5126,10661
9531,10661
2197,10662
5129,10662
5137,10662
2197,10663
2197,10664
2198,10665
4773,10665
5326,10665
5353,10665
10644,10665
2198,10666
5121,10666
2198,10667
3857,10667
9775,10667
2199,10668
5709,10668
6734,10668
9533,10668
9571,10668
10639,10668
2199,10669
9595,10669
10105,10669
10109,10669
10549,10669
11113,10669
2199,10670
3358,10670
9500,10670
2199,10671
4056,10671
2199,10672
2200,10673
2721,10673
2200,10674
10291,10674
2200,10675
2200,10676
2680,10676
2200,10677
7679,10677
2201,10678
3275,10678
10255,10678
10269,10678
10283,10678
10284,10678
10713,10678
2201,10679
2201,10680
3275,10680
3663,10680
3722,10680
5222,10680
6001,10680
6659,10680
7968,10680
9174,10680
10258,10680
10268,10680
10981,10680
2202,10681
2698,10681
5327,10681
5354,10681
7368,10681
9075,10681
10376,10681
10396,10681
10409,10681
2203,10682
11442,10682
2204,10683
2297,10683
7880,10683
2204,10684
8670,10684
2204,10685
2204,10686
2204,10687
2204,10688
5618,10688
7408,10688
10301,10688
2204,10689
2204,10690
2204,10691
2205,10692
2205,10693
3393,10693
5307,10693
7479,10693
10838,10693
2205,10694
2205,10695
2205,10696
2206,10697
2206,10698
2207,10699
2207,10700
2207,10701
10983,10701
2207,10702
3273,10702
2207,10703
2207,10704
2207,10705
2207,10706
10159,10706
2207,10707
7963,10707
2207,10708
10538,10708
2208,10709
9326,10709
2208,10710
4666,10710
10302,10710
2209,10711
4089,10711
4096,10711
6611,10711
6955,10711
8097,10711
8946,10711
2209,10712
2242,10712
10457,10712
2209,10713
2209,10714
2210,10715
5879,10715
6558,10715
10427,10715
2211,10716
3214,10716
3881,10716
5927,10716
6319,10716
8858,10716
9183,10716
2211,10717
2211,10718
4111,10718
8979,10718
2212,10719
8897,10719
2212,10720
2212,10721
8522,10721
2213,10722
2375,10722
2213,10723
2214,10724
2214,10725
2214,10726
2214,10727
3232,10727
7672,10727
2214,10728
8877,10728
2215,10729
2215,10730
2215,10731
2215,10732
2215,10733
2215,10734
2215,10735
2216,10736
2216,10737
2216,10738
4976,10738
5012,10738
5522,10738
6293,10738
2217,10739
4766,10739
2219,10740
3287,10740
7207,10740
7846,10740
2219,10741
7445,10741
2220,10742
3297,10742
9374,10742
2220,10743
6376,10743
2220,10744
3195,10744
4658,10744
6854,10744
8291,10744
10121,10744
2220,10745
2523,10745
4914,10745
5045,10745
5902,10745
8089,10745
9182,10745
2220,10746
2220,10747
3150,10747
7903,10747
9552,10747
2221,10748
6383,10748
2221,10749
5840,10749
2221,10750
5139,10750
5465,10750
7528,10750
10020,10750
2221,10751
5265,10751
5853,10751
7126,10751
2221,10752
4156,10752
6275,10752
8705,10752
8706,10752
2221,10753
2221,10754
2222,10755
2222,10756
2222,10757
2222,10758
5895,10758
2222,10759
2222,10760
2223,10761
2303,10761
6649,10761
9838,10761
2223,10762
2371,10762
3299,10762
7962,10762
11211,10762
2223,10763
6358,10763
2223,10764
2223,10765
8098,10765
2223,10766
2223,10767
2629,10767
9039,10767
2224,10768
4197,10768
2224,10769
2225,10770
2225,10771
7748,10771
8660,10771
2225,10772
2225,10773
2227,10774
2227,10775
2227,10776
5226,10776
2227,10777
2227,10778
2227,10779
2227,10780
2227,10781
2227,10782
2228,10783
6207,10783
6832,10783
10655,10783
2228,10784
8194,10784
2228,10785
2844,10785
2996,10785
7928,10785
9776,10785
2228,10786
4978,10786
7199,10786
10823,10786
2229,10787
2229,10788
2229,10789
2229,10790
6789,10790
6842,10790
10712,10790
2229,10791
10187,10791
2230,10792
2230,10793
5018,10793
2230,10794
9740,10794
10529,10794
2230,10795
9599,10795
2230,10796
5519,10796
2230,10797
11030,10797
2230,10798
11030,10798
2230,10799
9573,10799
2231,10800
6861,10800
2231,10801
2231,10802
2231,10803
4705,10803
7206,10803
9295,10803
2231,10804
2232,10805
2233,10806
2233,10807
2969,10807
2233,10808
2233,10809
2233,10810
2234,10811
8979,10811
2234,10812
2234,10813
7444,10813
2234,10814
5658,10814
10216,10814
2234,10815
3390,10815
11497,10815
2235,10816
2235,10817
7978,10817
11500,10817
2236,10818
5922,10818
6414,10818
6424,10818
6676,10818
8458,10818
10304,10818
2236,10819
10200,10819
2236,10820
7484,10820
2237,10821
2237,10822
5509,10822
2237,10823
2237,10824
2237,10825
2237,10826
2237,10827
2238,10828
8712,10828
8872,10828
9984,10828
10716,10828
2238,10829
10984,10829
10988,10829
11105,10829
2238,10830
2238,10831
3164,10831
7063,10831
10159,10831
10625,10831
10652,10831
2240,10832
5801,10832
2240,10833
2240,10834
4268,10834
2240,10835
3170,10835
5327,10835
5771,10835
10733,10835
2240,10836
2240,10837
2618,10837
3002,10837
2240,10838
2240,10839
10569,10839
2240,10840
2259,10840
3232,10840
4909,10840
4979,10840
9814,10840
10164,10840
2241,10841
2241,10842
2253,10842
2835,10842
5067,10842
8098,10842
8873,10842
10719,10842
2241,10843
3806,10843
9638,10843
9815,10843
2241,10844
10218,10844
2241,10845
2241,10846
2242,10847
9172,10847
2242,10848
7038,10848
2242,10849
2243,10850
3153,10850
6434,10850
6623,10850
6855,10850
10344,10850
10792,10850
2243,10851
2248,10851
2249,10851
2251,10851
9092,10851
2243,10852
2248,10852
2249,10852
2251,10852
2243,10853
2243,10854
2248,10854
2243,10855
2248,10855
2244,10856
2935,10856
7976,10856
2244,10857
2244,10858
3150,10858
7042,10858
9079,10858
9084,10858
10966,10858
11345,10858
2244,10859
2245,10860
2245,10861
2267,10861
3163,10861
2245,10862
4900,10862
2246,10863
2246,10864
4722,10864
5933,10864
6892,10864
2246,10865
3802,10865
4105,10865
8522,10865
2247,10866
2412,10866
7481,10866
2248,10867
2249,10867
2251,10867
3791,10867
5513,10867
2249,10868
5500,10868
2249,10869
8913,10869
2250,10870
2844,10870
3372,10870
3780,10870
6589,10870
7417,10870
7418,10870
7969,10870
9351,10870
9799,10870
2251,10871
5047,10871
2252,10872
2376,10872
2707,10872
3146,10872
5521,10872
5658,10872
7864,10872
8841,10872
8982,10872
9385,10872
9388,10872
10171,10872
2253,10873
2253,10874
2253,10875
4760,10875
2253,10876
10569,10876
2254,10877
10386,10877
10601,10877
2254,10878
6414,10878
6424,10878
6431,10878
6440,10878
2255,10879
11224,10879
2255,10880
2255,10881
9753,10881
2256,10882
2256,10883
2256,10884
9631,10884
2257,10885
3070,10885
3234,10885
5083,10885
2257,10886
4708,10886
6148,10886
6762,10886
7316,10886
2258,10887
10032,10887
10532,10887
2258,10888
5757,10888
9558,10888
10816,10888
2258,10889
3108,10889
5999,10889
8706,10889
9148,10889
2259,10890
2272,10890
3165,10890
7971,10890
2259,10891
2272,10891
9486,10891
10101,10891
10119,10891
10581,10891
2259,10892
3011,10892
3251,10892
3818,10892
3862,10892
4896,10892
8933,10892
11033,10892
2259,10893
9600,10893
2260,10894
2260,10895
2261,10896
2270,10896
2590,10896
3081,10896
3187,10896
6843,10896
7331,10896
7336,10896
9736,10896
11099,10896
2261,10897
2261,10898
8605,10898
8841,10898
10259,10898
2261,10899
4833,10899
5415,10899
6521,10899
10968,10899
2263,10900
3783,10900
3785,10900
4599,10900
4947,10900
10571,10900
2263,10901
2264,10902
3301,10902
4926,10902
2265,10903
4666,10903
5666,10903
6321,10903
8230,10903
9188,10903
10987,10903
2266,10904
10525,10904
2266,10905
2267,10906
3066,10906
3074,10906
3238,10906
5418,10906
5704,10906
5856,10906
11135,10906
2267,10907
2268,10908
2268,10909
2269,10910
2269,10911
9485,10911
2269,10912
10672,10912
2269,10913
2269,10914
2270,10915
2924,10915
11283,10915
2270,10916
2271,10917
2271,10918
2271,10919
10291,10919
2272,10920
3580,10920
2272,10921
2712,10921
5293,10921
8104,10921
10166,10921
10738,10921
10742,10921
2273,10922
2726,10922
3076,10922
3242,10922
3891,10922
7072,10922
9444,10922
10305,10922
10478,10922
11500,10922
2273,10923
3383,10923
7654,10923
11034,10923
2274,10924
3315,10924
2274,10925
5098,10925
6278,10925
8107,10925
2274,10926
6124,10926
2274,10927
6283,10927
2274,10928
5298,10928
5513,10928
9449,10928
11122,10928
2274,10929
2275,10930
2374,10930
3714,10930
4705,10930
4777,10930
5711,10930
6611,10930
7072,10930
10854,10930
2275,10931
9079,10931
11369,10931
2275,10932
2275,10933
2275,10934
2276,10935
4952,10935
10810,10935
2276,10936
2276,10937
11277,10937
2277,10938
2277,10939
2278,10940
3002,10940
2278,10941
2278,10942
2984,10942
3727,10942
2278,10943
2279,10944
4906,10944
10314,10944
11323,10944
2279,10945
2280,10946
2280,10947
5200,10947
5935,10947
6716,10947
6957,10947
2282,10948
2836,10948
5695,10948
8189,10948
2282,10949
2836,10949
5695,10949
8189,10949
2282,10950
2836,10950
5695,10950
6982,10950
8189,10950
2282,10951
2836,10951
5695,10951
8189,10951
2282,10952
2836,10952
8189,10952
2282,10953
8189,10953
2282,10954
3101,10954
6285,10954
6513,10954
8750,10954
2283,10955
5110,10955
9511,10955
10648,10955
2283,10956
2283,10957
2852,10957
4802,10957
6362,10957
6376,10957
6664,10957
7052,10957
8520,10957
8843,10957
9540,10957
9547,10957
9579,10957
10335,10957
2284,10958
2284,10959
2284,10960
2284,10961
2284,10962
2284,10963
2284,10964
2284,10965
2284,10966
2285,10967
2934,10967
4872,10967
4969,10967
2285,10968
2286,10969
2286,10970
2286,10971
7697,10971
9388,10971
2287,10972
6638,10972
2287,10973
2287,10974
6628,10974
9541,10974
2287,10975
4143,10975
5939,10975
2287,10976
9599,10976
2289,10977
2289,10978
2624,10978
4925,10978
6340,10978
2289,10979
2289,10980
2289,10981
2290,10982
3171,10982
3266,10982
3755,10982
6046,10982
2291,10983
6835,10983
11128,10983
11335,10983
2291,10984
2291,10985
2291,10986
2291,10987
2291,10988
2292,10989
2292,10990
2292,10991
2292,10992
9442,10992
2292,10993
6007,10993
6197,10993
2292,10994
2292,10995
2293,10996
2293,10997
6509,10997
2293,10998
2293,10999
3082,10999
2293,11000
2293,11001
8725,11001
10351,11001
2295,11002
2426,11002
5934,11002
9574,11002
2297,11003
2297,11004
2297,11005
7087,11005
2297,11006
2297,11007
4862,11007
2297,11008
2297,11009
2297,11010
2299,11011
2299,11012
2299,11013
2299,11014
2299,11015
2299,11016
2299,11017
2299,11018
2299,11019
2300,11020
3381,11020
3837,11020
3841,11020
3851,11020
8750,11020
9596,11020
2300,11021
3362,11021
2300,11022
2828,11022
2300,11023
11391,11023
2300,11024
2300,11025
2300,11026
2301,11027
9571,11027
2301,11028
9277,11028
9358,11028
9604,11028
2301,11029
3702,11029
5660,11029
2301,11030
2301,11031
9587,11031
2301,11032
2301,11033
8209,11033
2302,11034
2302,11035
2302,11036
2302,11037
6545,11037
2302,11038
5134,11038
7931,11038
2303,11039
4696,11039
5059,11039
2303,11040
7787,11040
2303,11041
2303,11042
2304,11043
4259,11043
4266,11043
4298,11043
2304,11044
2344,11044
7092,11044
9246,11044
2304,11045
2304,11046
2304,11047
2305,11048
2532,11048
3091,11048
3117,11048
3731,11048
4843,11048
6365,11048
6697,11048
7912,11048
7946,11048
8537,11048
9824,11048
10477,11048
2305,11049
4079,11049
4985,11049
7733,11049
2305,11050
3742,11050
4821,11050
5022,11050
9243,11050
10020,11050
10134,11050
10972,11050
2305,11051
2305,11052
2305,11053
3117,11053
2305,11054
2306,11055
2306,11056
2306,11057
4776,11057
2307,11058
2307,11059
2307,11060
7520,11060
2307,11061
2307,11062
2309,11063
2309,11063
2309,11064
2309,11065
2309,11066
2309,11067
2311,11068
4947,11068
2311,11069
2311,11070
2311,11071
2311,11072
2311,11073
2311,11074
2311,11075
2312,11076
3068,11076
3905,11076
10119,11076
11263,11076
2312,11077
7496,11077
2312,11078
2312,11079
2312,11080
8900,11080
2312,11081
2312,11082
2314,11083
2567,11083
5360,11083
2314,11084
6278,11084
6291,11084
2314,11085
2314,11086
2314,11087
2314,11088
2314,11089
2314,11090
4037,11090
2317,11091
2317,11092
5611,11092
10578,11092
2317,11093
5530,11093
2317,11094
2319,11095
5757,11095
2319,11096
2319,11097
2319,11098
9497,11098
2319,11099
5511,11099
2319,11100
2319,11101
2319,11102
2459,11102
2584,11102
2322,11103
2322,11104
8088,11104
2322,11105
2322,11106
2322,11107
2322,11108
3908,11108
9451,11108
2322,11109
2323,11110
5745,11110
10115,11110
11207,11110
2323,11111
9482,11111
2323,11112
10208,11112
2323,11113
2323,11114
2323,11115
2326,11116
2340,11116
3397,11116
3504,11116
4203,11116
4923,11116
5301,11116
6539,11116
7194,11116
8729,11116
9084,11116
2326,11117
2326,11118
10976,11118
2326,11119
2327,11120
7823,11120
2327,11121
2328,11122
2328,11123
2328,11124
2329,11125
3085,11125
6089,11125
6193,11125
8727,11125
8940,11125
9824,11125
9887,11125
10020,11125
2329,11126
10044,11126
2329,11127
2329,11128
2329,11129
7902,11129
2329,11130
8535,11130
2331,11131
3831,11131
4808,11131
4840,11131
5055,11131
5237,11131
5414,11131
6134,11131
6645,11131
10038,11131
10628,11131
2332,11132
2336,11132
4013,11132
6892,11132
8400,11132
9257,11132
9289,11132
9604,11132
2332,11133
7865,11133
2332,11134
9188,11134
2334,11135
3098,11135
5085,11135
6667,11135
7529,11135
2334,11136
10013,11136
2335,11137
2335,11138
3132,11138
2335,11139
9744,11139
2335,11140
2336,11141
9641,11141
2336,11142
2337,11143
5643,11143
2337,11144
7881,11144
7895,11144
10032,11144
2338,11145
2338,11146
2338,11147
2339,11148
2347,11148
2350,11148
5430,11148
2341,11149
5118,11149
8891,11149
9594,11149
9713,11149
9792,11149
2341,11150
2341,11151
2343,11152
2952,11152
3384,11152
6491,11152
2343,11153
2344,11154
2344,11155
2345,11156
2357,11156
2345,11157
2357,11157
3075,11157
5061,11157
8654,11157
2345,11158
2345,11159
2345,11160
5510,11160
2346,11161
2347,11162
2347,11163
2350,11163
4057,11163
8750,11163
10046,11163
2348,11164
2348,11165
2494,11165
2598,11165
2631,11165
3094,11165
3958,11165
4761,11165
4905,11165
5223,11165
5850,11165
6192,11165
7089,11165
8921,11165
10028,11165
10297,11165
10923,11165
2348,11166
2349,11167
5907,11167
2349,11168
2349,11169
2350,11170
4903,11170
4955,11170
6272,11170
9575,11170
2351,11171
4674,11171
2351,11172
3257,11172
2351,11173
2351,11174
2351,11175
2352,11176
5161,11176
5181,11176
5187,11176
6688,11176
2352,11177
2352,11178
3091,11178
5050,11178
5064,11178
6302,11178
2352,11179
2352,11180
6186,11180
6220,11180
2353,11181
5560,11181
9626,11181
2353,11182
9171,11182
9442,11182
2353,11183
6003,11183
8827,11183
11151,11183
2353,11184
5139,11184
6017,11184
6752,11184
2353,11185
5561,11185
7979,11185
10944,11185
2353,11186
2354,11187
2864,11187
2354,11188
2354,11189
4771,11189
6661,11189
9778,11189
10135,11189
10190,11189
11375,11189
2354,11190
9475,11190
2354,11191
2355,11192
2493,11192
3991,11192
6854,11192
2355,11193
9966,11193
2355,11194
2355,11195
2355,11196
2356,11197
2918,11197
4761,11197
5245,11197
6073,11197
10030,11197
11133,11197
2356,11198
3075,11198
3744,11198
4748,11198
5991,11198
6024,11198
6194,11198
9077,11198
2356,11199
7534,11199
7979,11199
8679,11199
2356,11200
2356,11201
2356,11202
5224,11202
2356,11203
10695,11203
2357,11204
2357,11205
3059,11205
7468,11205
7475,11205
2357,11206
6199,11206
2357,11207
2358,11208
3235,11208
2358,11209
2358,11210
3282,11210
5228,11210
10688,11210
2358,11211
2358,11212
10276,11212
2358,11213
2358,11214
2359,11215
9354,11215
2359,11216
2359,11217
10677,11217
2359,11218
2359,11219
3544,11219
10149,11219
2360,11220
2360,11221
2360,11222
2360,11223
2361,11224
2363,11224
3076,11224
3150,11224
4043,11224
10037,11224
10339,11224
2362,11225
3316,11225
3346,11225
2364,11226
10521,11226
2364,11227
7068,11227
9559,11227
2364,11228
9512,11228
9522,11228
2364,11229
2364,11230
2364,11231
2861,11231
8198,11231
9703,11231
9869,11231
9939,11231
2365,11232
2365,11233
3783,11233
4955,11233
2365,11234
2365,11235
2366,11236
3182,11236
3283,11236
3306,11236
7455,11236
2366,11237
3182,11237
2366,11238
3182,11238
5047,11238
10308,11238
2367,11239
4853,11239
5990,11239
2367,11240
8533,11240
2367,11241
10157,11241
10676,11241
2367,11242
2368,11243
2368,11244
10114,11244
2368,11245
2369,11246
5590,11246
2369,11247
2369,11248
6925,11248
8505,11248
2369,11249
6478,11249
6989,11249
2369,11250
2369,11251
2369,11252
9121,11252
9436,11252
2369,11253
2369,11254
2369,11255
2396,11255
6988,11255
6996,11255
7022,11255
2370,11256
3125,11256
3127,11256
3135,11256
3157,11256
3586,11256
8630,11256
10257,11256
10262,11256
10479,11256
2370,11257
3224,11257
10858,11257
2370,11258
2370,11259
2371,11260
2371,11261
2372,11262
2394,11262
2399,11262
2407,11262
2372,11263
2394,11263
2372,11264
2372,11265
2372,11266
2372,11267
2372,11268
2373,11269
2393,11269
2374,11270
5361,11270
6613,11270
2374,11271
8595,11271
2374,11272
2374,11273
2374,11274
2374,11275
2374,11276
2375,11277
5658,11277
2376,11278
4069,11278
7552,11278
10725,11278
2377,11279
5306,11279
6548,11279
8864,11279
9073,11279
2377,11280
2377,11281
5754,11281
8842,11281
2378,11282
3872,11282
9602,11282
2378,11283
5924,11283
2378,11284
2378,11285
4877,11285
4901,11285
9603,11285
2378,11286
2378,11287
2379,11288
8902,11288
2379,11289
2379,11290
2965,11290
2380,11291
2380,11292
2380,11293
2380,11294
2380,11295
2381,11296
7434,11296
2382,11297
4074,11297
9636,11297
2382,11298
3769,11298
9457,11298
10232,11298
2382,11299
5141,11299
2382,11300
2382,11301
2382,11302
2383,11303
2401,11303
7484,11303
10293,11303
10428,11303
10819,11303
2383,11304
2383,11305
2383,11306
6666,11306
10178,11306
2383,11307
2384,11308
6757,11308
2384,11309
2418,11309
5045,11309
2384,11310
6792,11310
6813,11310
2384,11311
2944,11311
3212,11311
4871,11311
6544,11311
7775,11311
8103,11311
8311,11311
9476,11311
10581,11311
2385,11312
5011,11312
5953,11312
6641,11312
6643,11312
6647,11312
7617,11312
7916,11312
7990,11312
8883,11312
2385,11313
5429,11313
6845,11313
2385,11314
4095,11314
8883,11314
2385,11315
5429,11315
7199,11315
9119,11315
2385,11316
2386,11317
2386,11318
2386,11319
2386,11320
4787,11320
6674,11320
2389,11321
6545,11321
7612,11321
2389,11322
2415,11322
4872,11322
6683,11322
7525,11322
7849,11322
10720,11322
10864,11322
2389,11323
4804,11323
2389,11324
2389,11325
2389,11326
3300,11326
2389,11327
2390,11328
2390,11329
2390,11330
2390,11331
2390,11332
2390,11333
2390,11334
6618,11334
2391,11335
2801,11335
5486,11335
10035,11335
10045,11335
2391,11336
2392,11337
4933,11337
7034,11337
10509,11337
2392,11338
5415,11338
2392,11339
6459,11339
6843,11339
2392,11340
2392,11341
3250,11341
8611,11341
2393,11342
7871,11342
2393,11343
2394,11344
2399,11344
2407,11344
6606,11344
2394,11345
2399,11345
2394,11346
2394,11347
2394,11348
2395,11349
3198,11349
7525,11349
2395,11350
2395,11351
2396,11352
4666,11352
2396,11353
5149,11353
9173,11353
10216,11353
2396,11354
7017,11354
2396,11355
2729,11355
2916,11355
5625,11355
6687,11355
7868,11355
10610,11355
2397,11356
2397,11357
2397,11358
2397,11359
2397,11360
3900,11360
2398,11361
2398,11362
6030,11362
2398,11363
2398,11364
2399,11365
2399,11366
2399,11367
5348,11367
2399,11368
5348,11368
2399,11369
2400,11370
2400,11371
3354,11371
2400,11372
3871,11372
8895,11372
9403,11372
2400,11373
9548,11373
2402,11374
2507,11374
3169,11374
3295,11374
5560,11374
6197,11374
8013,11374
9937,11374
10936,11374
2402,11375
2598,11375
3594,11375
3721,11375
9475,11375
10717,11375
2402,11376
2801,11376
8731,11376
2403,11377
2403,11378
2403,11379
2403,11380
2404,11381
2404,11382
2404,11383
5295,11383
5305,11383
2404,11384
2579,11384
2940,11384
4898,11384
2404,11385
10836,11385
2404,11386
10615,11386
10774,11386
11205,11386
2405,11387
2405,11388
2405,11389
7622,11389
2405,11390
10023,11390
2405,11391
9189,11391
9475,11391
11293,11391
2405,11392
2405,11393
4601,11393
2406,11394
2406,11395
2406,11396
4998,11396
9653,11396
2406,11397
2406,11398
7702,11398
2407,11399
11214,11399
2407,11400
2407,11401
2407,11402
2408,11403
2409,11404
2409,11405
9455,11405
2409,11406
5189,11406
6040,11406
8613,11406
9450,11406
2409,11407
2409,11408
2410,11409
2916,11409
3886,11409
4784,11409
4969,11409
5325,11409
5750,11409
5759,11409
6164,11409
6415,11409
6533,11409
6781,11409
7403,11409
9356,11409
2411,11410
2411,11411
8335,11411
2412,11412
2594,11412
2413,11413
2413,11414
2413,11415
9644,11415
2413,11416
6766,11416
2413,11417
7506,11417
2414,11418
2414,11419
7774,11419
9694,11419
2415,11420
5525,11420
2415,11421
7447,11421
2415,11422
6493,11422
2415,11423
2417,11424
2417,11425
10833,11425
2417,11426
7560,11426
2417,11427
2417,11428
2417,11429
2417,11430
2418,11431
2535,11431
3183,11431
2418,11432
3224,11432
5733,11432
6031,11432
8613,11432
8898,11432
10448,11432
2420,11433
10578,11433
2420,11434
3236,11434
10535,11434
2420,11435
7731,11435
2422,11436
2422,11437
11093,11437
2422,11438
5175,11438
5375,11438
7401,11438
7407,11438
10809,11438
2422,11439
2422,11440
2423,11441
5302,11441
5513,11441
2423,11442
7953,11442
2423,11443
6552,11443
2423,11444
6816,11444
2424,11445
2425,11446
2425,11447
3074,11447
6461,11447
2426,11448
10816,11448
2426,11449
2426,11450
11163,11450
2427,11451
5859,11451
10839,11451
10845,11451
10858,11451
2427,11452
2427,11453
2427,11454
2427,11455
10860,11455
2427,11456
2427,11457
2428,11458
2428,11459
5503,11459
10594,11459
2428,11460
8328,11460
2428,11461
2428,11462
2429,11463
4191,11463
5743,11463
6674,11463
6811,11463
6837,11463
11492,11463
2429,11464
10672,11464
10828,11464
2429,11465
5906,11465
2430,11466
6401,11466
9502,11466
9507,11466
9586,11466
2430,11467
2430,11468
9055,11468
9260,11468
9934,11468
2430,11469
5511,11469
2430,11470
8600,11470
2430,11471
2430,11472
2431,11473
2431,11474
2431,11475
2431,11476
2431,11477
2432,11478
2432,11479
2432,11480
2432,11481
2432,11482
2432,11483
2432,11484
5414,11484
2432,11485
2433,11486
6357,11486
8751,11486
2433,11487
2433,11488
11267,11488
2433,11489
2433,11490
3828,11490
4727,11490
7217,11490
11466,11490
2436,11491
2693,11491
5302,11491
9587,11491
2436,11492
2436,11493
2437,11494
3384,11494
3394,11494
4696,11494
6443,11494
10664,11494
2437,11495
3777,11495
9177,11495
2437,11496
2437,11497
3189,11497
9344,11497
2437,11498
8938,11498
10302,11498
2437,11499
2437,11500
2437,11501
2437,11502
5755,11502
2438,11503
3721,11503
4848,11503
5226,11503
2438,11504
2438,11505
2438,11506
2440,11507
2441,11508
5603,11508
8591,11508
10371,11508
2442,11509
2442,11510
3074,11510
6223,11510
9091,11510
9376,11510
2442,11511
10180,11511
2442,11512
2442,11513
3881,11513
8692,11513
10168,11513
10858,11513
2443,11514
6448,11514
7975,11514
8515,11514
2443,11515
2443,11516
4821,11516
2443,11517
2443,11518
2443,11519
2444,11520
